Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	total_speciation	turnover
534	0	-105.6282	-110.2018	4.573589	0.03351342	0.03167285	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.0191994	0.04620344	0.0335134	0.03351342	0.5728866
535	1	-103.4541	-106.8093	3.355122	0.03305016	0.1314244	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.0101638	0.07389222	0.0330502	0.03305016	0.3075255
536	0	-107.8268	-112.8403	5.013486	0.01529802	0.1700042	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.00207532	0.08381852	0.015298	0.01529802	0.1356592
537	1	-103.3527	-107.4	4.047243	0.03305016	0.07219827	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.00993454	0.06390613	0.0330502	0.03305016	0.3005899
538	0	-103.8368	-106.3729	2.53609	0.03482463	0.1270444	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.0149336	0.13875	0.0348246	0.03482463	0.4288236
539	1	-103.6224	-106.0757	2.45334	0.03816376	0.145582	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.0218587	0.08817015	0.0381638	0.03816376	0.5727595
540	0	-107.758	-108.5888	0.8307634	0.04023064	0.220778	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.0314997	0.1502759	0.0402306	0.04023064	0.7829767
541	1	-103.4349	-104.9256	1.490641	0.04981405	0.1180526	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.0347555	0.07130156	0.0498141	0.04981405	0.6977039
542	0	-103.6949	-107.9828	4.287924	0.03214833	0.04666667	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.00939895	0.07625853	0.0321483	0.03214833	0.2923619
543	1	-104.0198	-105.2084	1.188583	0.05722887	0.05353538	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.043149	0.07649679	0.0572289	0.05722887	0.7539724
544	0	-103.8773	-108.2458	4.368493	0.03122797	0.04145943	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.0129714	0.08452142	0.031228	0.03122797	0.4153767
545	1	-103.3241	-106.3658	3.041709	0.04023814	0.07816676	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0173595	0.0717021	0.0402381	0.04023814	0.4314195
546	0	-105.0889	-109.467	4.378181	0.02954077	0.04693288	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.000654158	0.09845067	0.0295408	0.02954077	0.02214423
547	1	-105.184	-108.1312	2.947199	0.0410195	0.04597696	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.0286918	0.1039085	0.0410195	0.0410195	0.699468
548	0	-103.7552	-108.7825	5.027284	0.02672965	0.0527134	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.0059432	0.06170194	0.0267296	0.02672965	0.2223448
549	1	-103.2243	-105.938	2.713616	0.04120528	0.07596553	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.09503507	0.0412053	0.04120528	0.6232738
550	0	-104.9742	-106.9512	1.976992	0.04364873	0.09670589	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.0341878	0.1184545	0.0436487	0.04364873	0.7832484
551	1	-103.4861	-106.6115	3.125413	0.04120528	0.052298	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0256822	0.0775229	0.0412053	0.04120528	0.6232738
552	0	-104.3849	-105.1319	0.7469591	0.05644052	0.1344499	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.039504	0.04926328	0.0564405	0.05644052	0.699923
553	1	-103.6195	-108.6489	5.029371	0.02323441	0.1120098	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.00162416	0.044399	0.0232344	0.02323441	0.0699034
554	0	-103.6479	-106.5517	2.903819	0.04241564	0.09055688	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0177515	0.0468093	0.0424156	0.04241564	0.4185119
555	1	-104.2962	-107.8612	3.565011	0.03780811	0.078714	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.00930989	0.04816521	0.0378081	0.03780811	0.2462406
556	0	-104.7634	-105.8553	1.091857	0.04241564	0.1530066	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.0205259	0.1655558	0.0424156	0.04241564	0.4839235
557	1	-105.4533	-106.8105	1.357165	0.03780811	0.151159	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.0179674	0.1965048	0.0378081	0.03780811	0.4752256
558	0	-106.1882	-107.4274	1.239127	0.03395624	0.2174614	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.0189373	0.1885145	0.0339562	0.03395624	0.5576985
559	1	-105.8019	-109.6554	3.853463	0.02276374	0.154108	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.00979704	0.1255746	0.0227637	0.02276374	0.4303793
560	0	-104.6302	-107.2426	2.612424	0.03643829	0.09565509	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.0109472	0.1430222	0.0364383	0.03643829	0.3004299
561	1	-103.5495	-108.0299	4.480355	0.02442767	0.08926298	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.00504835	0.1076398	0.0244277	0.02442767	0.2066653
562	0	-105.4275	-104.5301	-0.8973428	0.06858509	0.1454704	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.0517778	0.05603721	0.0685851	0.06858509	0.754942
563	1	-105.1032	-108.3904	3.287235	0.02442767	0.1696899	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.000477959	0.1465249	0.0244277	0.02442767	0.01956629
564	0	-104.5741	-104.8364	0.2622499	0.05186823	0.1455529	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.0371625	0.1418379	0.0518682	0.05186823	0.7164782
565	1	-105.7545	-108.6837	2.929269	0.02442767	0.1736657	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.00852624	0.1783458	0.0244277	0.02442767	0.3490401
566	0	-104.2372	-105.2241	0.9868861	0.04876743	0.1149319	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.0262207	0.1374349	0.0487674	0.04876743	0.5376682
567	1	-103.8218	-108.6155	4.793651	0.02296733	0.07386862	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.00435286	0.109337	0.0229673	0.02296733	0.1895239
568	0	-104.2057	-107.3856	3.179854	0.02817585	0.1347028	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.00728329	0.1469939	0.0281759	0.02817585	0.2584939
569	1	-103.8158	-108.7943	4.97848	0.02078135	0.09762944	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.000125789	0.09348719	0.0207813	0.02078135	0.006052969
570	0	-104.3983	-107.6742	3.275905	0.02817585	0.13489	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.00342862	0.1372016	0.0281759	0.02817585	0.1216865
571	1	-103.4637	-108.2828	4.819046	0.02621173	0.07028476	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.00342008	0.07120779	0.0262117	0.02621173	0.1304792
572	0	-104.3782	-106.4852	2.106918	0.03790219	0.1196179	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.0235297	0.1519347	0.0379022	0.03790219	0.6208
573	1	-103.4886	-107.8219	4.333333	0.02621173	0.07916415	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.00614015	0.1108998	0.0262117	0.02621173	0.2342519
574	0	-107.7756	-108.1275	0.3519396	0.03790219	0.2575669	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.0102306	0.1894835	0.0379022	0.03790219	0.2699208
575	1	-103.2843	-105.8804	2.596103	0.045741	0.07901301	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.0277408	0.04897377	0.045741	0.045741	0.6064746
576	0	-104.0076	-107.3101	3.302454	0.0284971	0.1389958	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.00927856	0.126562	0.0284971	0.0284971	0.3255965
