Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
359	1	-8.591745	-13.03926	4.447518	0.001680037	0.01408519
360	0	-8.706891	-13.10649	4.399599	0.0001638052	0.02039333
361	1	-8.855367	-13.24716	4.39179	0.0007744152	0.02056361
362	0	-8.349903	-12.80034	4.45044	0.0005563455	0.01491663
363	1	-8.904049	-13.37906	4.475009	0.002571409	0.01044468
364	0	-8.523911	-13.01096	4.487047	0.001138285	0.01067401
365	1	-8.476437	-12.94758	4.471146	0.001211454	0.01219097
366	0	-9.588655	-13.97035	4.381699	0.005574815	0.01677228
367	1	-8.824036	-13.23573	4.411697	0.002009033	0.01733833
368	0	-9.015809	-13.43007	4.414265	0.003236308	0.01585421
369	1	-8.621436	-13.08287	4.461436	0.00182509	0.01254831
370	0	-8.830651	-13.2753	4.444648	0.002708214	0.01334399
371	1	-8.641485	-13.12032	4.478837	0.001673939	0.01095935
372	0	-10.19566	-14.63188	4.436221	0.00746133	0.009433562
373	1	-10.64592	-14.91791	4.271993	0.003433602	0.02988415
374	0	-12.16601	-16.45189	4.285881	0.01811865	0.01381025
375	1	-11.44302	-15.72945	4.286434	0.01404887	0.01782479
376	0	-11.3279	-15.5761	4.248198	0.01090582	0.02479144
377	1	-12.20432	-16.38024	4.175924	0.003642803	0.03928181
378	0	-10.75697	-15.12782	4.370851	0.01096737	0.01246452
379	1	-10.93673	-15.31404	4.377311	0.01154879	0.01123714
380	0	-8.87714	-13.34102	4.463883	0.00271523	0.01141349
381	1	-11.11818	-15.59592	4.477732	0.007633311	0.005110514
382	0	-10.76215	-15.25387	4.491723	0.005963424	0.005381246
383	1	-12.88801	-17.177	4.288991	0.02502671	0.006591239
384	0	-10.04996	-14.52448	4.474515	0.005504327	0.007561179
385	1	-10.62399	-15.12442	4.500435	0.005146561	0.00532691
386	0	-11.0718	-15.57788	4.506083	0.00551984	0.004388863
387	1	-11.65457	-16.08141	4.426837	0.01665749	0.001175817
388	0	-11.35742	-15.84486	4.48744	0.007557383	0.004215662
389	1	-13.87792	-18.0759	4.197984	0.04031416	0.000404463
390	0	-11.52509	-15.99349	4.468398	0.01202651	0.001650699
