Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
1965	1	-134.5076	-134.7121	0.2044571	0.1256559	0.1055276	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0474267	0.0236435	0.125656	0.1256559	0.3774331
1966	0	-136.8326	-139.0354	2.20286	0.08870021	0.1282357	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0113893	0.0887002	0.08870021	0.3944911
1967	1	-133.8899	-134.5215	0.6315707	0.1256559	0.06419668	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.0535754	0.02226311	0.125656	0.1256559	0.4263657
1968	0	-133.4013	-135.6472	2.245895	0.09333661	0.09122612	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.0143019	0.01771219	0.0933366	0.09333661	0.1532294
1969	1	-134.3883	-134.8779	0.4896056	0.1256559	0.04408605	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.0478142	0.05657024	0.125656	0.1256559	0.380517
1970	0	-134.1733	-135.9934	1.820106	0.09333661	0.1008972	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.0163703	0.05062008	0.0933366	0.09333661	0.1753896
1971	1	-135.6232	-135.2618	-0.3613975	0.1256559	0.08101003	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.0504023	0.1047466	0.125656	0.1256559	0.4011134
1972	0	-134.3594	-134.735	0.3755317	0.1238896	0.08361762	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0629475	0.0384971	0.12389	0.1238896	0.5080936
1973	1	-135.7376	-135.4077	-0.3298411	0.1256559	0.09295282	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.0469566	0.08964814	0.125656	0.1256559	0.3736922
1974	0	-135.6239	-135.505	-0.1188971	0.1196163	0.1357095	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.0479869	0.06016515	0.119616	0.1196163	0.4011737
1975	1	-137.6709	-134.9267	-2.744185	0.1620608	0.1479847	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.106672	0.06889089	0.162061	0.1620608	0.6582241
1976	0	-134.5601	-134.4439	-0.1162102	0.1352923	0.04619516	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.0737876	0.06020737	0.135292	0.1352923	0.545394
1977	1	-138.086	-136.9236	-1.1624	0.1422238	0.1219277	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.0478035	0.04965077	0.142224	0.1422238	0.336115
1978	0	-136.8084	-136.69	-0.1184724	0.113042	0.1155372	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.0304747	0.1177056	0.113042	0.113042	0.2695876
1979	1	-135.5865	-134.7351	-0.851429	0.1422238	0.09562815	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.0889456	0.04485319	0.142224	0.1422238	0.6253921
1980	0	-134.8388	-135.8355	0.9966943	0.113042	0.0729818	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.0256319	0.04874434	0.113042	0.113042	0.2267469
1981	1	-134.4916	-134.761	0.2694412	0.1256485	0.09694069	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.067039	0.02577437	0.125648	0.1256485	0.5335441
1982	0	-134.1542	-136.5815	2.427324	0.08811456	0.04358582	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.0230494	0.07692535	0.0881146	0.08811456	0.2615845
1983	1	-134.2825	-134.7773	0.4948315	0.1256485	0.04554598	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.062768	0.05463005	0.125648	0.1256485	0.4995523
1984	0	-136.5452	-138.5809	2.035722	0.0934142	0.09844129	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.0477177	0.03107283	0.0934142	0.0934142	0.5108185
1985	1	-134.5771	-134.3875	-0.189641	0.1332056	0.05126388	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0617062	0.0743561	0.133206	0.1332056	0.4632402
1986	0	-135.8726	-137.8404	1.967828	0.0934142	0.1290054	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.026919	0.007298065	0.0934142	0.0934142	0.2881678
1987	1	-134.6513	-134.7977	0.1464433	0.1332056	0.0434579	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.0548243	0.04855365	0.133206	0.1332056	0.411577
1988	0	-134.7558	-136.949	2.193243	0.1045743	0.04697945	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.0293074	0.003276842	0.104574	0.1045743	0.280254
1989	1	-133.8702	-135.6037	1.733524	0.09774453	0.1062051	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.0214487	0.02888725	0.0977445	0.09774453	0.2194365
1990	0	-134.0388	-135.3833	1.344455	0.1171466	0.06161704	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.0395857	0.001975888	0.117147	0.1171466	0.3379162
1991	1	-133.7024	-135.608	1.905598	0.09774453	0.07648384	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.0191232	0.04140114	0.0977445	0.09774453	0.1956444
1992	0	-133.6484	-134.9527	1.304347	0.1126585	0.08894772	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.0488235	0.004195469	0.112658	0.1126585	0.4333759
1993	1	-133.7502	-135.9347	2.18454	0.09774453	0.03754212	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.0204799	0.05244867	0.0977445	0.09774453	0.2095252
1994	0	-136.4541	-137.4769	1.022758	0.1126585	0.1179355	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.0213574	0.003366559	0.112658	0.1126585	0.1895764
1995	1	-133.6878	-135.9835	2.295734	0.09399973	0.04504783	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0243016	0.0551331	0.0939997	0.09399973	0.2585284
1996	0	-133.701	-135.2582	1.557194	0.1126585	0.06418688	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.0448194	0.003671596	0.112658	0.1126585	0.3978347
1997	1	-136.6666	-138.5081	1.841455	0.08476055	0.1478185	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.0264936	0.05036544	0.0847606	0.08476055	0.31257
1998	0	-134.9751	-135.5682	0.5930419	0.1317232	0.05247844	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.0547642	0.003308364	0.131723	0.1317232	0.4157516
1999	1	-133.816	-136.1172	2.301191	0.08964452	0.05363677	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.017365	0.07078158	0.0896445	0.08964452	0.1937093
2000	0	-134.9085	-137.4489	2.540404	0.09873169	0.04690058	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.031113	0.001886483	0.0987317	0.09873169	0.3151264
2001	1	-133.5378	-136.0414	2.503635	0.09090687	0.06062405	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.0102954	0.03636657	0.0909069	0.09090687	0.1132525
2002	0	-133.1314	-135.6137	2.482258	0.09384746	0.07887592	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.0195165	0.003519149	0.0938475	0.09384746	0.2079597
2003	1	-133.881	-136.0704	2.189374	0.09090687	0.06757487	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.0111807	0.06084187	0.0909069	0.09090687	0.1229911
2004	0	-133.6899	-137.2791	3.589193	0.07204649	0.08710499	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.00580503	0.008653719	0.0720465	0.07204649	0.08057334
2005	1	-134.3184	-136.0274	1.708985	0.1014167	0.0596119	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.0411066	0.05703831	0.101417	0.1014167	0.4053236
2006	0	-135.1842	-137.8263	2.642108	0.09660483	0.04630259	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.0356424	0.004416893	0.0966048	0.09660483	0.3689509
2007	1	-134.6671	-135.8811	1.213997	0.1014167	0.08930247	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.0319321	0.07684653	0.101417	0.1014167	0.3148609
2008	0	-134.2326	-136.3083	2.075702	0.09660483	0.09644749	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.0383487	0.01091257	0.0966048	0.09660483	0.3969642
2009	1	-134.1654	-135.9462	1.780745	0.1014167	0.04751307	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.0173343	0.06196108	0.101417	0.1014167	0.1709216
2010	0	-134.0167	-136.5429	2.526189	0.09660483	0.04919474	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.0275279	0.01311657	0.0966048	0.09660483	0.2849541
2011	1	-134.9339	-138.8952	3.961344	0.0696516	0.03439036	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.00767421	0.03778121	0.0696516	0.0696516	0.11018
2012	0	-133.1835	-136.333	3.149451	0.08034197	0.07713106	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.00077895	0.01539687	0.080342	0.08034197	0.009695425
2013	1	-134.4837	-134.6696	0.1859615	0.1335731	0.02987931	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.0666952	0.05608893	0.133573	0.1335731	0.499316
2014	0	-135.0787	-137.385	2.306297	0.07797175	0.1276047	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.00530839	0.06272628	0.0779717	0.07797175	0.06808093
2015	1	-135.5917	-136.696	1.104306	0.1059515	0.0420768	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.0286839	0.1092361	0.105952	0.1059515	0.2707271
2016	0	-134.1952	-136.7873	2.592129	0.09368523	0.03429045	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.0280552	0.03804069	0.0936852	0.09368523	0.2994625
2017	1	-136.259	-137.9322	1.673173	0.1025349	0.02130766	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.0450836	0.09256064	0.102535	0.1025349	0.4396907
2018	0	-133.8135	-136.3644	2.550929	0.09368523	0.06565748	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.0072722	0.01079365	0.0936852	0.09368523	0.07762371
2019	1	-133.5429	-135.3492	1.806282	0.1025349	0.0641479	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.0308652	0.03640949	0.102535	0.1025349	0.3010217
2020	0	-134.165	-136.374	2.208947	0.1013991	0.03626135	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.0310358	0.03049278	0.101399	0.1013991	0.3060759
2021	1	-138.7541	-140.9858	2.231735	0.09800972	0.06453137	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.062384	0.01923086	0.0980097	0.09800972	0.6365084
2022	0	-134.852	-136.4417	1.589691	0.1013991	0.08867443	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.0458994	0.04000526	0.101399	0.1013991	0.4526608
2023	1	-133.8844	-136.8003	2.915988	0.08835183	0.04992812	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.02036647	0.0883518	0.08835183	0.2389182
2024	0	-133.6311	-135.8077	2.176556	0.1013991	0.05807348	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.0308914	0.01191974	0.101399	0.1013991	0.3046518
2025	1	-133.5739	-135.979	2.405157	0.08835183	0.09625498	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.00809433	0.02512272	0.0883518	0.08835183	0.09161473
