Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
3283	1	-95.17495	-100.54	5.365081	0.1349683	0.00277644	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.022595	0.0005617542	0.134968	0.1349683	0.16741
3284	0	-96.50493	-101.8054	5.300508	0.1317847	0.009904242	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.0219253	0.004122187	0.131785	0.1317847	0.1663724
3285	1	-95.49901	-100.8493	5.350289	0.1349683	0.003962791	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0338797	0.0008546453	0.134968	0.1349683	0.2510195
3286	0	-95.47286	-100.8283	5.355416	0.1317847	0.005959989	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.015437	0.002575639	0.131785	0.1317847	0.1171383
3287	1	-95.48005	-100.7983	5.318228	0.1334014	0.009376479	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0237577	0.0007292863	0.133401	0.1334014	0.1780916
3288	0	-96.08086	-101.4349	5.353994	0.1317847	0.005269791	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.02729	0.003407944	0.131785	0.1317847	0.20708
3289	1	-95.21841	-100.5522	5.333774	0.1334014	0.007147939	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.0137366	0.001403323	0.133401	0.1334014	0.102972
3290	0	-96.25236	-101.5735	5.321185	0.1317847	0.008391848	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.0252485	0.003566877	0.131785	0.1317847	0.1915892
3291	1	-95.85784	-101.1582	5.300361	0.1334014	0.01007667	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.0217624	0.001815831	0.133401	0.1334014	0.1631343
3292	0	-96.02064	-101.1373	5.116612	0.1497462	0.005428387	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.0446022	0.003116988	0.149746	0.1497462	0.297852
3293	1	-95.4028	-100.7492	5.346352	0.1334014	0.00635089	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0301604	0.0009425425	0.133401	0.1334014	0.2260872
3294	0	-95.43321	-101.0986	5.665359	0.1122657	0.002437748	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.0011306	0.001044005	0.112266	0.1122657	0.0100708
3295	1	-97.95492	-103.1643	5.20936	0.1334014	0.01716503	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.0227108	0.003827597	0.133401	0.1334014	0.1702437
3296	0	-95.71275	-101.0763	5.363543	0.1289963	0.01064433	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.000695969	0.0007843076	0.128996	0.1289963	0.005395266
3297	1	-95.37914	-100.9525	5.573321	0.1149163	0.00830073	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.00671233	0.0008621648	0.114916	0.1149163	0.05841057
3298	0	-95.56513	-100.9221	5.357023	0.1310642	0.006551426	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.0148781	0.002781022	0.131064	0.1310642	0.1135177
3299	1	-95.56134	-101.107	5.54561	0.1167585	0.009029391	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0116813	0.0004564278	0.116759	0.1167585	0.1000463
3300	0	-97.05968	-102.4276	5.367908	0.1310642	0.00244707	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00969205	0.00579695	0.131064	0.1310642	0.07394884
3301	1	-95.30711	-100.8791	5.572018	0.1167585	0.005217382	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.00812987	0.001627567	0.116759	0.1167585	0.06962981
3302	0	-98.09911	-102.9963	4.897162	0.1701697	0.0009461505	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.0444146	0.002401791	0.17017	0.1701697	0.2610017
3303	1	-95.66852	-101.2746	5.606028	0.1167585	0.002792426	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.01434	0.0006515027	0.116759	0.1167585	0.1228173
3304	0	-97.78354	-103.222	5.438428	0.1248941	0.002410784	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.0190342	0.006981212	0.124894	0.1248941	0.1524029
3305	1	-96.36094	-101.9388	5.577814	0.1167585	0.002586848	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.00711704	0.003678501	0.116759	0.1167585	0.0609552
3306	0	-98.56693	-104.0317	5.464804	0.1248941	0.00253129	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.0386357	0.004223032	0.124894	0.1248941	0.3093479
3307	1	-96.44055	-101.8919	5.451389	0.1264319	0.002190234	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.00482765	0.003861903	0.126432	0.1264319	0.03818382
3308	0	-97.01487	-102.3926	5.377747	0.1248941	0.01271901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.0219901	0.002741082	0.124894	0.1248941	0.1760699
3309	1	-100.0788	-105.0078	4.929052	0.1588037	0.01140502	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00112435	0.00385917	0.158804	0.1588037	0.007080128
3310	0	-99.14399	-104.5835	5.439545	0.1139807	0.01906873	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.0125237	0.004715212	0.113981	0.1139807	0.1098756
3311	1	-98.67751	-103.6223	4.944765	0.1588037	0.01205804	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.0801413	0.001634854	0.158804	0.1588037	0.5046565
3312	0	-98.7576	-104.1877	5.430112	0.1139807	0.01866523	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00426394	0.00606195	0.113981	0.1139807	0.0374093
3313	1	-98.03039	-102.9451	4.914678	0.1588037	0.01470126	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.0237607	0.002000329	0.158804	0.1588037	0.1496234
3314	0	-100.7537	-106.0216	5.267871	0.1295887	0.01333762	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.0507856	0.006870975	0.129589	0.1295887	0.3918981
3315	1	-95.90647	-100.892	4.985565	0.1588037	0.00749368	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.0386292	0.00211923	0.158804	0.1588037	0.2432512
3316	0	-97.28542	-102.5744	5.289004	0.1295887	0.01245131	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.00348332	0.005644008	0.129589	0.1295887	0.02687984
3317	1	-96.68856	-101.4342	4.745627	0.1805495	0.003485369	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.0488302	0.001221521	0.180549	0.1805495	0.270453
3318	0	-97.11768	-102.533	5.415359	0.1295887	0.001539846	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.0199236	0.003919959	0.129589	0.1295887	0.1537446
3319	1	-96.92889	-101.8122	4.883279	0.1719971	0.001802743	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.082946	0.0005049546	0.171997	0.1719971	0.4822525
3320	0	-97.98695	-103.3165	5.329578	0.129478	0.004200354	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.00645921	0.009984607	0.129478	0.129478	0.04988653
3321	1	-97.20447	-101.7508	4.546305	0.1960763	0.002218523	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.106944	0.001785667	0.196076	0.1960763	0.5454199
3322	0	-96.32772	-101.6725	5.344735	0.129478	0.007778897	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.0056576	0.004890415	0.129478	0.129478	0.04369549
3323	1	-97.40056	-101.9173	4.516768	0.1960763	0.003512728	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.10766	0.003445127	0.196076	0.1960763	0.5490714
3324	0	-97.11268	-102.4281	5.315393	0.129478	0.009997178	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.0241232	0.005606343	0.129478	0.129478	0.1863114
3325	1	-99.03905	-103.4256	4.386598	0.1960763	0.01108791	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.0769687	0.008886998	0.196076	0.1960763	0.3925445
3326	0	-96.55455	-101.9467	5.392105	0.129478	0.004914492	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.0333197	0.003017807	0.129478	0.129478	0.2573384
3327	1	-98.51687	-103.2193	4.702469	0.1753552	0.008286261	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.085612	0.007639546	0.175355	0.1753552	0.4882205
3328	0	-96.77932	-102.0975	5.318179	0.129478	0.01156435	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.0219083	0.003760546	0.129478	0.129478	0.1692048
3329	1	-99.69334	-104.4882	4.79483	0.1753552	0.002411834	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.102496	0.004277923	0.175355	0.1753552	0.5845025
3330	0	-97.41701	-102.6992	5.282212	0.129478	0.01255545	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.00693005	0.006366167	0.129478	0.129478	0.05352298
3331	1	-95.77194	-100.5638	4.791886	0.1753552	0.005344393	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.069348	0.001639754	0.175355	0.1753552	0.3954718
3332	0	-96.07093	-101.4295	5.358587	0.129478	0.007165595	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.00405311	0.004118504	0.129478	0.129478	0.03130344
3333	1	-96.72234	-101.4466	4.724308	0.1753552	0.01276473	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0669744	0.0009772472	0.175355	0.1753552	0.381936
3334	0	-96.8037	-102.348	5.544272	0.1134811	0.007637325	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.00271568	0.006337819	0.113481	0.1134811	0.02393066
3335	1	-97.35462	-102.4356	5.080941	0.1453624	0.01645859	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.0323527	0.00147994	0.145362	0.1453624	0.2225656
3336	0	-96.65484	-102.2373	5.582448	0.1134811	0.007509738	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.0161194	0.002647881	0.113481	0.1134811	0.1420448
3337	1	-95.82327	-100.9773	5.154071	0.1453624	0.009047381	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.038531	0.001578188	0.145362	0.1453624	0.2650682
3338	0	-97.898	-103.6532	5.755166	0.09948836	0.009900631	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.00889518	0.001581274	0.0994884	0.09948836	0.08940921
3339	1	-95.54535	-100.6634	5.118086	0.1492243	0.007556588	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.0391403	0.001535028	0.149224	0.1492243	0.2622914
3340	0	-97.17022	-101.3218	4.151587	0.2265333	0.002717433	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.103013	0.0002816549	0.226533	0.2265333	0.4547377
3341	1	-97.10132	-101.7801	4.678821	0.1786228	0.01015699	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.0779924	0.003791043	0.178623	0.1786228	0.4366316
3342	0	-96.80609	-100.9079	4.101796	0.2265333	0.007540929	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.108023	0.000437333	0.226533	0.2265333	0.4768523
3343	1	-97.29432	-102.8778	5.58346	0.1131251	0.004036141	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00887456	0.00649332	0.113125	0.1131251	0.07844903
3344	0	-96.48254	-100.7275	4.244926	0.2152878	0.00774988	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.121118	0.0008604208	0.215288	0.2152878	0.5625843
3345	1	-99.18726	-102.7349	3.547657	0.2662257	0.006300432	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.143048	0.004341076	0.266226	0.2662257	0.5373186
3346	0	-96.489	-100.738	4.248976	0.2159312	0.005869972	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.121479	0.001480276	0.215931	0.2159312	0.5625843
3347	1	-97.81489	-101.8889	4.073976	0.2292552	0.002890232	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.123183	0.004252622	0.229255	0.2292552	0.5373186
3348	0	-97.28266	-101.1865	3.903871	0.239841	0.008236426	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.128729	0.0018486	0.239841	0.239841	0.5367263
3349	1	-96.45474	-101.3914	4.93666	0.1633515	0.004746631	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.0617728	0.003712766	0.163352	0.1633515	0.3781585
