Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
4488	0	-33.16821	-39.44144	6.273228	0.03667631	0.003381675	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.0079284	0.001710708	0.0366763	0.03667631	0.2161724
4489	1	-38.67847	-41.90302	3.22455	0.08121008	0.001686522	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.0584422	0.004120984	0.0812101	0.08121008	0.7196418
4490	0	-32.75375	-39.10713	6.353378	0.03556196	0.002551472	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.00508374	0.002136573	0.035562	0.03556196	0.1429545
4491	1	-34.25926	-40.41343	6.154161	0.0381205	0.002116632	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.00927341	0.005019111	0.0381205	0.0381205	0.2432658
4492	0	-32.64855	-39.19412	6.545564	0.03270738	0.003022838	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00426439	0.00194257	0.0327074	0.03270738	0.1303799
4493	1	-33.1262	-39.30382	6.177613	0.0381205	0.002842775	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.00583064	0.001947765	0.0381205	0.0381205	0.1529529
4494	0	-38.1776	-44.18041	6.002806	0.03887768	0.0004202494	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.0173912	0.01667966	0.0388777	0.03887768	0.4473306
4495	1	-34.22138	-40.58166	6.36028	0.03506054	0.001636262	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.00837847	0.005786196	0.0350605	0.03506054	0.2389714
4496	0	-38.18991	-46.23548	8.045568	0.01080503	0.001367249	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.00116366	0.003184455	0.010805	0.01080503	0.1076962
4497	1	-31.6086	-38.01768	6.40908	0.03506054	0.001434219	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.000771957	0.001108267	0.0350605	0.03506054	0.02201782
4498	0	-34.56269	-40.20941	5.646723	0.04575493	0.001969386	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.0148997	0.003769228	0.0457549	0.04575493	0.3256409
4499	1	-32.78559	-39.14701	6.361415	0.03561558	0.0009389669	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.0120356	0.002579214	0.0356156	0.03561558	0.3379316
4500	0	-31.07191	-37.94123	6.86932	0.02830172	0.0005910367	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.000293273	0.002088208	0.0283017	0.02830172	0.01036238
4501	1	-32.5239	-38.90372	6.379827	0.03561558	0.0004276581	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.0161834	0.001249307	0.0356156	0.03561558	0.4543897
4502	0	-32.66887	-39.08241	6.413539	0.0347086	0.0002878446	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.00401286	0.004212367	0.0347086	0.0347086	0.1156156
4503	1	-34.20756	-39.15536	4.947795	0.05666269	0.0001770033	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0191649	0.0009575081	0.0566627	0.05666269	0.3382283
4504	0	-33.81567	-39.34392	5.528245	0.04782776	0.0003968508	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.0154355	0.003032737	0.0478278	0.04782776	0.3227306
4505	1	-38.62423	-40.89321	2.268975	0.09566565	0.0005708421	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.0740142	0.002066865	0.0956657	0.09566565	0.7736755
4506	0	-33.17628	-39.25192	6.075641	0.03966982	0.001120483	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.00795155	0.003285846	0.0396698	0.03966982	0.2004434
4507	1	-37.82162	-40.58337	2.761755	0.08846052	0.0009225517	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.0657437	0.001646079	0.0884605	0.08846052	0.7431984
4508	0	-32.88014	-40.00592	7.125785	0.02447124	0.0006464746	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.0057015	0.002547268	0.0244712	0.02447124	0.2329878
4509	1	-32.4352	-39.43932	7.00412	0.02600977	0.0039155	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.00121298	0.0009370623	0.0260098	0.02600977	0.04663536
4510	0	-35.9823	-43.8009	7.818599	0.01442956	0.0007141771	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.00384949	0.001780008	0.0144296	0.01442956	0.2667781
4511	1	-36.43852	-42.36461	5.926095	0.04102515	0.005639723	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.0203014	0.004464692	0.0410251	0.04102515	0.4948531
4512	0	-38.43609	-46.07319	7.637104	0.01700101	0.001940158	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.0117548	0.001141186	0.017001	0.01700101	0.6914164
4513	1	-35.68512	-41.61545	5.930332	0.04102515	0.007653191	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.00743333	0.002027526	0.0410251	0.04102515	0.1811896
4514	0	-32.2065	-38.79816	6.591665	0.03237306	0.0007264895	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.00989631	0.001912168	0.0323731	0.03237306	0.305696
4515	1	-32.99637	-39.23354	6.237173	0.03727369	0.002340826	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00852818	0.00227715	0.0372737	0.03727369	0.2287991
4516	0	-31.58651	-38.71305	7.126542	0.02446702	0.001243233	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.00057407	0.001903707	0.024467	0.02446702	0.02346302
4517	1	-30.70585	-37.50286	6.797012	0.02946178	0.001224443	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.00028124	0.0007627099	0.0294618	0.02946178	0.00954593
4518	0	-32.29192	-38.67008	6.37816	0.03532593	0.001222771	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.00340818	0.002599073	0.0353259	0.03532593	0.09647801
4519	1	-32.08649	-38.07159	5.9851	0.04136479	0.001385424	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.00905831	0.0004987876	0.0413648	0.04136479	0.218986
4520	0	-38.08222	-41.82699	3.744775	0.07374615	0.002541568	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.0383066	0.002219954	0.0737461	0.07374615	0.5194388
4521	1	-33.44056	-39.29113	5.850578	0.04311145	0.002841625	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0190569	0.0005656757	0.0431114	0.04311145	0.4420389
4522	0	-30.93683	-37.83969	6.902855	0.02787882	0.0005892146	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001261	0.001624781	0.0278788	0.02787882	0.04523133
4523	1	-36.07034	-40.3772	4.306862	0.06601872	0.0008253543	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.053054	0.0005036102	0.0660187	0.06601872	0.8036205
4524	0	-32.54537	-39.41508	6.869705	0.02787882	0.004064763	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.000701321	0.001464277	0.0278788	0.02787882	0.02515607
4525	1	-32.87026	-38.82561	5.955348	0.04167087	0.001909013	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0170269	0.0008599761	0.0416709	0.04167087	0.4086042
4526	0	-33.04572	-39.92713	6.88141	0.02787882	0.002985255	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.00687449	0.001373258	0.0278788	0.02787882	0.2465847
4527	1	-34.3356	-40.25462	5.919023	0.04167087	0.002902969	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.0089028	0.003498513	0.0416709	0.04167087	0.2136457
4528	0	-32.71273	-39.60557	6.89284	0.02787882	0.00221863	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.00791224	0.0009968768	0.0278788	0.02787882	0.2838082
4529	1	-31.8729	-38.24399	6.371087	0.03555489	0.001279941	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.00327923	0.001685529	0.0355549	0.03555489	0.09223018
4530	0	-31.57179	-38.46281	6.891016	0.02787882	0.001161539	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.00138542	0.002236345	0.0278788	0.02787882	0.04969433
4531	1	-32.51633	-38.87508	6.358754	0.03555489	0.002837436	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.00425952	0.001361347	0.0355549	0.03555489	0.1198011
4532	0	-32.23478	-39.11202	6.877238	0.02787882	0.0002852872	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.000282046	0.004490437	0.0278788	0.02787882	0.01011687
4533	1	-32.09352	-39.00126	6.907747	0.02756803	0.0003768597	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.0027946	0.003470507	0.027568	0.02756803	0.1013709
4534	0	-33.42761	-40.05164	6.624022	0.03176555	7.46838e-05	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.012752	0.003477393	0.0317656	0.03176555	0.4014422
4535	1	-33.45903	-39.09555	5.636514	0.04648265	0.0001254333	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.00627434	0.001663879	0.0464827	0.04648265	0.1349824
4536	0	-31.65685	-38.2976	6.640756	0.03176555	4.186397e-05	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.0086648	0.00183682	0.0317656	0.03176555	0.2727733
4537	1	-32.21464	-38.36542	6.150778	0.03885425	0.0001100083	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.0114506	0.002352755	0.0388542	0.03885425	0.2947069
4538	0	-32.6449	-39.28174	6.63684	0.03176555	6.148729e-05	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.0124886	0.002208814	0.0317656	0.03176555	0.3931479
4539	1	-31.90567	-38.19399	6.288317	0.0368525	0.0004586339	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.000366343	0.001921552	0.0368525	0.0368525	0.009940803
4540	0	-34.34805	-40.97981	6.63176	0.03176555	3.409142e-05	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.0176737	0.002744208	0.0317656	0.03176555	0.5563801
4541	1	-32.39421	-38.67989	6.285676	0.0368525	0.0001601771	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.0126288	0.002484072	0.0368525	0.0368525	0.3426845
4542	0	-32.00745	-38.02822	6.020767	0.04090156	6.997857e-05	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.0152132	0.001411275	0.0409016	0.04090156	0.3719455
4543	1	-32.65276	-39.66384	7.011076	0.02604429	0.0002330369	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.00440812	0.003688186	0.0260443	0.02604429	0.1692548
4544	0	-34.22288	-40.21828	5.9954	0.0406351	2.939768e-05	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.00677641	0.005808455	0.0406351	0.0406351	0.1667625
4545	1	-34.28418	-41.32651	7.04233	0.02587461	0.00020652	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.0133902	0.001748164	0.0258746	0.02587461	0.5175028
4546	0	-34.50176	-41.3926	6.890836	0.02707391	5.132676e-05	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.00214617	0.008861844	0.0270739	0.02707391	0.07927066
4547	1	-36.00657	-41.71371	5.707134	0.04463568	0.0002243713	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.0236635	0.007117231	0.0446357	0.04463568	0.5301478
4548	0	-33.02425	-39.95361	6.929363	0.02707391	7.966819e-05	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.00388557	0.004980828	0.0270739	0.02707391	0.1435172
4549	1	-32.83976	-38.59686	5.757096	0.04463568	0.0004231818	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.0180999	0.001922252	0.0446357	0.04463568	0.4055019
4550	0	-35.60188	-41.47554	5.87366	0.04201659	0.0001526454	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.0133689	0.008424023	0.0420166	0.04201659	0.3181816
4551	1	-33.21063	-38.96493	5.754304	0.04463568	0.000165208	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.0207273	0.002459399	0.0446357	0.04463568	0.4643664
4552	0	-34.06104	-39.96705	5.906014	0.04201659	0.0003964611	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.013338	0.004944838	0.0420166	0.04201659	0.3174468
4553	1	-32.29575	-39.58816	7.292411	0.0220998	0.0007091489	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.00242241	0.002018354	0.0220998	0.0220998	0.1096124
4554	0	-39.3711	-44.81387	5.442767	0.04650288	0.000851068	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.00942116	0.02017485	0.0465029	0.04650288	0.2025931
4555	1	-34.16854	-40.45006	6.281517	0.03618637	0.005292192	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.00185818	0.002317499	0.0361864	0.03618637	0.05135018
4556	0	-38.08687	-44.71714	6.630273	0.0292298	0.0006884474	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.008649	0.01955696	0.0292298	0.0292298	0.2958966
4557	1	-34.42537	-40.77394	6.348571	0.03544282	0.004842681	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.0144381	0.001139814	0.0354428	0.03544282	0.4073631
4558	0	-34.98884	-41.71552	6.726681	0.02934469	0.00182583	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.00551926	0.007994098	0.0293447	0.02934469	0.1880836
4559	1	-33.87864	-41.06934	7.190707	0.02323004	0.004112474	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.00456132	0.001066154	0.02323	0.02323004	0.1963543
4560	0	-34.36144	-41.32371	6.962271	0.02639081	0.001200998	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.00688434	0.005234154	0.0263908	0.02639081	0.2608613
4561	1	-33.09285	-39.33641	6.243558	0.03713803	0.003030137	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.00760888	0.001875879	0.037138	0.03713803	0.2048812
4562	0	-38.32842	-45.73848	7.410058	0.01836982	0.002385881	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.0018663	0.01405158	0.0183698	0.01836982	0.1015958
4563	1	-34.1765	-40.20922	6.032719	0.04011586	0.003523601	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.00163146	0.002128609	0.0401159	0.04011586	0.04066878
4564	0	-38.25685	-44.32262	6.065775	0.03669972	0.004943094	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.00549299	0.02073477	0.0366997	0.03669972	0.1496738
4565	1	-38.14208	-44.02924	5.887168	0.04011586	0.01677591	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.0135673	0.003431421	0.0401159	0.04011586	0.3382034
4566	0	-38.38194	-44.97779	6.595844	0.0284538	0.001484414	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.00428945	0.02750382	0.0284538	0.0284538	0.1507513
4567	1	-36.57451	-43.38996	6.815446	0.02776392	0.008029768	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.00938379	0.003709873	0.0277639	0.02776392	0.337985
4568	0	-38.57289	-45.09659	6.523703	0.0284538	0.002111448	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.000817481	0.03409086	0.0284538	0.0284538	0.0287301
4569	1	-34.7355	-41.56509	6.829596	0.02776392	0.001869552	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.00210192	0.008455026	0.0277639	0.02776392	0.07570691
4570	0	-37.28343	-43.96711	6.683678	0.0284538	0.007663334	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.00504529	0.0125414	0.0284538	0.0284538	0.1773151
