Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta_0	delta_1	gamma_0	gamma_1	q_01	q_10
11072	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11073	13	-1075.715	-1088.717	13.0019	0.01835478	0.0361527	0.009114384	0.00252976	0.008949004	0.006259964
11074	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11075	15	-1082.952	-1095.79	12.83775	0.01827694	0.042699	0.01367339	0.00327234	0.0112242	0.008629699
11076	16	-1077.009	-1089.99	12.98124	0.02096057	0.03784967	0.008777219	0.002529827	0.008211106	0.005098481
11077	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11078	18	-1070.241	-1083.29	13.04904	0.017404	0.03567727	0.00922762	0.002256977	0.008082151	0.003999089
11079	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11080	0	-1080.916	-1093.843	12.92705	0.02060858	0.04528419	0.007893421	0.0004551464	0.008518511	0.006086478
11081	1	-1073.883	-1086.867	12.98388	0.02119383	0.03741333	0.008690219	0.002973021	0.007408835	0.005484314
11082	2	-1077.51	-1090.48	12.96997	0.01884685	0.0420947	0.00821337	0.0008508799	0.009392918	0.005155426
11083	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11084	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11085	5	-1078.012	-1090.943	12.93128	0.01794323	0.04274893	0.01085786	0.002516144	0.008660038	0.005696926
11086	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11087	7	-1076.762	-1089.764	13.00197	0.01958636	0.03680803	0.006352429	0.0005688663	0.01021827	0.007820025
11088	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11089	9	-1069.938	-1083.013	13.07479	0.01571238	0.03438598	0.008975754	0.001684968	0.008199511	0.005113585
11090	10	-1075.316	-1088.298	12.98184	0.01710258	0.04038607	0.00938585	0.0003222843	0.008232824	0.00793773
11091	11	-1080.859	-1093.836	12.97688	0.01680385	0.0384125	0.009576824	0.002169481	0.01065346	0.006247319
11092	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11093	13	-1075.715	-1088.717	13.0019	0.01835478	0.0361527	0.009114384	0.00252976	0.008949004	0.006259964
11094	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11095	15	-1084.74	-1097.558	12.8181	0.01814657	0.04259646	0.01463521	0.003180995	0.0109456	0.01023649
11096	16	-1078.736	-1091.752	13.0154	0.02041457	0.03784967	0.008777219	0.002356076	0.006384369	0.004229358
11097	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11098	18	-1070.241	-1083.29	13.04904	0.017404	0.03567727	0.00922762	0.002256977	0.008082151	0.003999089
11099	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11100	0	-1077.588	-1090.614	13.02663	0.0206791	0.03792158	0.007506889	0.0007387392	0.007174175	0.004867751
11101	1	-1075.392	-1088.372	12.98069	0.02119383	0.03741333	0.009008726	0.002973021	0.007408835	0.005484314
11102	2	-1075.613	-1088.628	13.01505	0.01864305	0.04016276	0.008345407	0.0005280355	0.009452007	0.002915289
11103	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11104	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11105	5	-1083.31	-1096.214	12.90394	0.0163868	0.04274893	0.01155362	0.001678789	0.01230548	0.006483507
11106	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11107	7	-1076.762	-1089.764	13.00197	0.01958636	0.03680803	0.006352429	0.0005688663	0.01021827	0.007820025
11108	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11109	9	-1069.938	-1083.013	13.07479	0.01571238	0.03438598	0.008975754	0.001684968	0.008199511	0.005113585
11110	10	-1076.201	-1089.184	12.98248	0.01710258	0.04038607	0.00938585	0.0002579174	0.008232824	0.00793773
11111	11	-1081.201	-1094.201	12.99977	0.01680385	0.0384125	0.008205157	0.001139648	0.01081395	0.006198785
11112	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11113	13	-1078.871	-1091.885	13.01441	0.01807114	0.0361527	0.009114384	0.002644535	0.008949004	0.005178656
11114	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11115	15	-1086.782	-1099.664	12.88197	0.01594336	0.03893675	0.01463521	0.002783928	0.01082096	0.01023411
11116	16	-1074.318	-1087.314	12.99617	0.02041457	0.03784967	0.008399672	0.002356076	0.008399286	0.004515261
11117	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11118	18	-1070.241	-1083.29	13.04904	0.017404	0.03567727	0.00922762	0.002256977	0.008082151	0.003999089
11119	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11120	0	-1084.744	-1097.664	12.92073	0.01947403	0.04424747	0.007626158	0.001218327	0.01120826	0.005703789
11121	1	-1078.275	-1091.277	13.00263	0.02081059	0.03741333	0.009008726	0.002509108	0.006061795	0.005484314
11122	2	-1075.613	-1088.628	13.01505	0.01864305	0.04016276	0.008345407	0.0005280355	0.009452007	0.002915289
11123	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11124	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11125	5	-1080.13	-1093.054	12.92349	0.0163868	0.04274893	0.01155362	0.001575794	0.01045352	0.006483507
11126	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11127	7	-1080.025	-1093.02	12.99436	0.01958636	0.03680803	0.00657996	0.0005688663	0.01021827	0.008353397
11128	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11129	9	-1070.243	-1083.315	13.07117	0.01571238	0.03438598	0.008975754	0.001684968	0.008199511	0.005475043
11130	10	-1077.273	-1090.265	12.99223	0.01710258	0.04076362	0.00938585	0.0002579174	0.008232824	0.006585552
11131	11	-1078.115	-1091.093	12.97805	0.02027361	0.0384125	0.008205157	0.001328923	0.008195833	0.00732961
11132	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11133	13	-1074.242	-1087.265	13.02334	0.01834598	0.0366419	0.008962074	0.002496944	0.008739337	0.004030393
11134	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11135	15	-1082.919	-1095.859	12.93994	0.01507998	0.03893675	0.01315717	0.00244898	0.01082096	0.007113527
11136	16	-1074.318	-1087.314	12.99617	0.02041457	0.03784967	0.008399672	0.002356076	0.008399286	0.004515261
11137	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11138	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11139	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11140	0	-1079.042	-1092.065	13.02253	0.01624178	0.04111881	0.007626158	0.0008504721	0.008909476	0.004551359
11141	1	-1075.736	-1088.746	13.00978	0.02081059	0.03741333	0.008671883	0.002596588	0.006346766	0.004734058
11142	2	-1075.613	-1088.628	13.01505	0.01864305	0.04016276	0.008345407	0.0005280355	0.009452007	0.002915289
11143	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11144	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11145	5	-1078.662	-1091.561	12.89911	0.01752452	0.04274893	0.01155362	0.001859105	0.01146988	0.006483507
11146	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11147	7	-1079.223	-1092.217	12.99426	0.01958636	0.03680803	0.00658995	0.0005688663	0.01021827	0.008353397
11148	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11149	9	-1071.245	-1084.318	13.07231	0.01571238	0.03438598	0.008975754	0.00157112	0.008199511	0.005475043
11150	10	-1084.208	-1097.166	12.95757	0.02721928	0.0370266	0.00943603	0.0002550728	0.008367304	0.003490151
11151	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11152	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11153	13	-1072.075	-1085.097	13.02267	0.01834598	0.03670886	0.008962074	0.002496944	0.008739337	0.004030393
11154	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11155	15	-1081.53	-1094.45	12.92057	0.01459696	0.03893675	0.01315717	0.002265535	0.01183578	0.00870142
11156	16	-1074.318	-1087.314	12.99617	0.02041457	0.03784967	0.008399672	0.002356076	0.008399286	0.004515261
11157	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11158	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11159	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11160	0	-1076.912	-1089.932	13.01984	0.01618153	0.04111881	0.008113024	0.0008504721	0.008324108	0.004979075
11161	1	-1076.478	-1089.478	13.0004	0.0211572	0.03741333	0.008725948	0.003081341	0.006627783	0.004505123
11162	2	-1075.613	-1088.628	13.01505	0.01864305	0.04016276	0.008345407	0.0005280355	0.009452007	0.002915289
11163	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11164	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11165	5	-1078.662	-1091.561	12.89911	0.01752452	0.04274893	0.01155362	0.001859105	0.01146988	0.006483507
11166	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11167	7	-1074.517	-1087.517	12.99973	0.01958636	0.03680803	0.006878583	0.0005150458	0.009437086	0.008353397
11168	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11169	9	-1069.583	-1082.664	13.08122	0.01571238	0.03438598	0.008975754	0.00157112	0.007309175	0.005475043
11170	10	-1076.948	-1089.881	12.93298	0.02335662	0.04213697	0.00943603	0.0001299829	0.008261599	0.004932089
11171	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11172	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11173	13	-1073.687	-1086.712	13.02523	0.01834598	0.03670886	0.008962074	0.002496944	0.008484182	0.004030393
11174	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11175	15	-1083.735	-1096.655	12.92013	0.01537009	0.03893675	0.01275856	0.002576181	0.01119526	0.00870142
11176	16	-1074.146	-1087.156	13.0107	0.02041457	0.03784967	0.008399672	0.002356076	0.006945769	0.004515261
11177	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11178	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11179	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11180	0	-1078.468	-1091.488	13.02053	0.01618153	0.04111881	0.008113024	0.0007810816	0.008324108	0.004979075
11181	1	-1078.131	-1091.126	12.99524	0.0211572	0.03741333	0.008725948	0.003076287	0.006937023	0.004717028
11182	2	-1080.067	-1093.03	12.96254	0.02370909	0.04016276	0.008345407	0.001060887	0.007309751	0.004709057
11183	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11184	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11185	5	-1079.987	-1092.89	12.90289	0.01752452	0.04274893	0.01117626	0.001859105	0.01146988	0.006483507
11186	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11187	7	-1074.263	-1087.265	13.00148	0.01958636	0.03680803	0.00670336	0.0005150458	0.009437086	0.008353397
11188	8	-1072.128	-1085.15	13.02253	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.005266118
11189	9	-1069.583	-1082.664	13.08122	0.01571238	0.03438598	0.008975754	0.00157112	0.007309175	0.005475043
11190	10	-1078.152	-1091.089	12.93663	0.02183445	0.04213697	0.00943603	0.0001211871	0.009427169	0.004932089
11191	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11192	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11193	13	-1073.686	-1086.7	13.01474	0.01834598	0.03670886	0.008962074	0.002344035	0.008484182	0.005231722
11194	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11195	15	-1074.61	-1087.595	12.98528	0.01910879	0.03893675	0.009244493	0.001835923	0.007958938	0.005938373
11196	16	-1075.016	-1088.024	13.00755	0.02041457	0.03784967	0.008501646	0.002356076	0.006945769	0.004728538
11197	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11198	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11199	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11200	0	-1077.86	-1090.834	12.97402	0.01944193	0.03994296	0.009329767	0.001877764	0.007839228	0.005717018
11201	1	-1074.72	-1087.717	12.9978	0.0209775	0.03741333	0.008725948	0.00300065	0.006937023	0.004717028
11202	2	-1077.655	-1090.682	13.02725	0.0196009	0.04016276	0.007492393	0.0003367357	0.007309751	0.003923469
11203	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11204	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11205	5	-1079.953	-1092.851	12.89766	0.01752452	0.04274893	0.01117626	0.001859105	0.01199272	0.006483507
11206	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11207	7	-1072.906	-1085.922	13.01506	0.01958636	0.03544985	0.00670336	0.0005150458	0.009437086	0.008353397
11208	8	-1071.365	-1084.39	13.02474	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.00504504
11209	9	-1069.583	-1082.664	13.08122	0.01571238	0.03438598	0.008975754	0.00157112	0.007309175	0.005475043
11210	10	-1077.719	-1090.691	12.97242	0.02108969	0.04159606	0.00943603	0.0001659361	0.006435215	0.005585679
11211	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11212	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11213	13	-1073.686	-1086.7	13.01474	0.01834598	0.03670886	0.008962074	0.002344035	0.008484182	0.005231722
11214	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11215	15	-1074.61	-1087.595	12.98528	0.01910879	0.03893675	0.009244493	0.001835923	0.007958938	0.005938373
11216	16	-1075.016	-1088.024	13.00755	0.02041457	0.03784967	0.008501646	0.002356076	0.006945769	0.004728538
11217	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11218	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11219	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11220	0	-1072.484	-1085.451	12.96681	0.01944193	0.03994296	0.009893143	0.001877764	0.00799696	0.005717018
11221	1	-1074.957	-1087.952	12.99579	0.0209775	0.03741333	0.009163751	0.002763888	0.006937023	0.004717028
11222	2	-1076.126	-1089.154	13.02751	0.01844099	0.04016276	0.007443587	0.0005357468	0.008009128	0.00420766
11223	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11224	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11225	5	-1084.255	-1097.164	12.90844	0.0170373	0.04274893	0.009042029	0.001046504	0.0123083	0.008523626
11226	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11227	7	-1072.906	-1085.922	13.01506	0.01958636	0.03544985	0.00670336	0.0005150458	0.009437086	0.008353397
11228	8	-1071.365	-1084.39	13.02474	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.00504504
11229	9	-1069.583	-1082.664	13.08122	0.01571238	0.03438598	0.008975754	0.00157112	0.007309175	0.005475043
11230	10	-1078.455	-1091.432	12.97671	0.02108969	0.04195084	0.009920106	0.0002115031	0.006435215	0.004272603
11231	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11232	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11233	13	-1073.686	-1086.7	13.01474	0.01834598	0.03670886	0.008962074	0.002344035	0.008484182	0.005231722
11234	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11235	15	-1074.872	-1087.835	12.9632	0.01910879	0.03893675	0.009244493	0.002308955	0.009323417	0.006308524
11236	16	-1079.837	-1092.862	13.02523	0.02041457	0.03784967	0.005974866	0.002179134	0.008143275	0.004466531
11237	17	-1066.122	-1079.174	13.05209	0.01234704	0.03239267	0.01265231	0.001934034	0.009003344	0.008013088
11238	18	-1066.631	-1079.685	13.0542	0.017404	0.03516115	0.00922762	0.002256977	0.008082151	0.003999089
11239	19	-1072.235	-1085.317	13.08263	0.01944469	0.03415789	0.008997896	0.00251997	0.004801549	0.00336584
11240	0	-1078.504	-1091.462	12.95838	0.01977316	0.03994296	0.009893143	0.001939334	0.008447259	0.005717018
11241	1	-1075.548	-1088.533	12.98483	0.0209775	0.03741333	0.009163751	0.002763888	0.006937023	0.005812559
11242	2	-1075.585	-1088.613	13.02793	0.01844099	0.04016276	0.007443587	0.0004934745	0.008009128	0.00420766
11243	3	-1069.682	-1082.637	12.95405	0.01998662	0.03940972	0.01030409	0.002151857	0.007908182	0.006385271
11244	4	-1075.097	-1088.127	13.02958	0.01926929	0.03542583	0.006571048	0.001563047	0.01081455	0.004949427
11245	5	-1079.303	-1092.348	13.04503	0.01732757	0.03888836	0.006351184	0.0007044319	0.007971927	0.005804262
11246	6	-1072.395	-1085.399	13.00362	0.01852062	0.03802199	0.008654822	0.0009065946	0.007741527	0.007343853
11247	7	-1072.906	-1085.922	13.01506	0.01958636	0.03544985	0.00670336	0.0005150458	0.009437086	0.008353397
11248	8	-1071.365	-1084.39	13.02474	0.01799617	0.03682091	0.009849742	0.002269854	0.007095199	0.00504504
11249	9	-1069.583	-1082.664	13.08122	0.01571238	0.03438598	0.008975754	0.00157112	0.007309175	0.005475043
11250	10	-1085.217	-1098.154	12.9375	0.03034604	0.03615784	0.009928076	0.0002908411	0.008507367	0.00257042
11251	11	-1074.045	-1087.018	12.97246	0.01749014	0.0384125	0.009300906	0.001319876	0.01045249	0.00732961
11252	12	-1064.315	-1077.336	13.02094	0.01129968	0.03275395	0.01404741	0.001912351	0.01012882	0.009314417
11253	13	-1073.686	-1086.7	13.01474	0.01834598	0.03670886	0.008962074	0.002344035	0.008484182	0.005231722
11254	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
11255	15	-1074.872	-1087.835	12.9632	0.01910879	0.03893675	0.009244493	0.002308955	0.009323417	0.006308524
11256	16	-1076.843	-1089.873	13.02997	0.02041457	0.03784967	0.007082432	0.002179134	0.008143275	0.002885249
