Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2596	0	-125.6551	-136.9417	11.28663	0.001684191	0.0009648608	0.07075727	0.09421738	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.000896966	0.03233447	0.0707573	0.00168419	0.000964861	0.07340632	0.01221919
2597	1	-129.8174	-137.0776	7.260225	0.07264245	0.07096302	0.00813952	0.004762754	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.0863647	0.07864761	0.00813952	0.0726425	0.070963	0.151745	0.5691434
2598	0	-128.975	-137.9237	8.948735	0.02595899	0.002764701	0.08499302	0.063933	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.0702215	0.06702417	0.084993	0.025959	0.0027647	0.1137167	0.617513
2599	1	-126.3586	-135.8323	9.473689	0.03354121	0.05839369	0.02783768	0.00498683	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.0556893	0.03901432	0.0278377	0.0335412	0.0583937	0.1197726	0.4649584
2600	0	-128.1685	-138.0144	9.845908	0.006415439	0.008146829	0.07768529	0.1130591	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.0390662	0.05034975	0.0776853	0.00641544	0.00814683	0.09224755	0.4234928
2601	1	-126.0933	-135.7788	9.685581	0.02075587	0.05545794	0.03953748	0.004005196	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.0465583	0.04168964	0.0395375	0.0207559	0.0554579	0.1157513	0.4022269
2602	0	-127.4241	-134.9263	7.502208	0.03874804	0.04002382	0.06505298	0.0676298	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.0739538	0.03665154	0.065053	0.038748	0.0400238	0.1438248	0.5141934
2603	1	-127.6476	-136.5143	8.866704	0.02436769	0.05545794	0.04165592	0.01557328	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.0352427	0.07940156	0.0416559	0.0243677	0.0554579	0.1214815	0.2901071
2604	0	-125.4765	-136.8725	11.39596	0.0320623	0.003481806	0.04752432	0.03820292	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.0229536	0.02243434	0.0475243	0.0320623	0.00348181	0.08306843	0.2763213
2605	1	-126.6748	-137.4078	10.73305	0.02403301	0.04848227	0.01603539	0.02858568	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.0156924	0.06714601	0.0160354	0.024033	0.0484823	0.08855067	0.1772141
2606	0	-130.2735	-140.248	9.974495	0.04457418	0.003000184	0.06043025	0.04408274	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.0737528	0.01680279	0.0604302	0.0445742	0.00300018	0.1080046	0.6828668
2607	1	-126.3312	-135.9063	9.575109	0.05520874	0.04896436	0.01149896	0.01734938	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.0474111	0.03984355	0.011499	0.0552087	0.0489644	0.1156721	0.4098752
2608	0	-126.0227	-135.1735	9.150811	0.03275003	0.005659089	0.07970325	0.07172565	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.0610763	0.01401068	0.0797033	0.03275	0.00565909	0.1181124	0.5171033
2609	1	-125.8927	-137.011	11.11828	0.03747628	0.03575629	0.01561935	0.007302005	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.022696	0.04819271	0.0156194	0.0374763	0.0357563	0.08885193	0.2554366
2610	0	-125.7131	-134.4543	8.741233	0.02070834	0.005500352	0.09592052	0.0882936	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.0515741	0.01554288	0.0959205	0.0207083	0.00550035	0.1221292	0.4222913
2611	1	-127.5342	-134.9942	7.460025	0.005208089	0.06339809	0.08583353	0.01631371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.0754371	0.03178254	0.0858335	0.00520809	0.0633981	0.1544397	0.4884568
2612	0	-125.5991	-135.9198	10.3207	0.002552406	0.01512001	0.0794604	0.07590553	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.0332288	0.01222515	0.0794604	0.00255241	0.01512	0.09713282	0.342097
2613	1	-128.9583	-136.5195	7.561198	0.02416487	0.06339809	0.05291126	0.01522404	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.0874563	0.1022248	0.0529113	0.0241649	0.0633981	0.1404742	0.6225791
2614	0	-128.9551	-132.7175	3.762402	0.1012106	0.02173773	0.09570406	0.04586701	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.153856	0.006593122	0.0957041	0.101211	0.0217377	0.2186524	0.7036558
2615	1	-130.3514	-133.2552	2.903793	0.1118521	0.05945934	0.06781116	0.006915884	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.175465	0.01492065	0.0678112	0.111852	0.0594593	0.2391226	0.7337887
2616	0	-125.6606	-134.3444	8.683847	0.03348151	0.02852192	0.07240953	0.03143655	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.0708697	0.008238587	0.0724095	0.0334815	0.0285219	0.134413	0.5272535
2617	1	-126.5422	-136.2227	9.680498	0.02603398	0.05945934	0.03645263	0.004052294	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.0398562	0.006900555	0.0364526	0.026034	0.0594593	0.1219459	0.3268352
2618	0	-126.1653	-134.079	7.91376	0.07263817	0.003308186	0.07240953	0.03359675	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.0693695	0.003745656	0.0724095	0.0726382	0.00330819	0.1483559	0.4675887
2619	1	-127.2862	-137.4687	10.18253	0.01910037	0.06423147	0.02813782	0.005507256	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0591608	0.0148571	0.0281378	0.0191004	0.0642315	0.1114697	0.5307342
2620	0	-125.129	-137.1101	11.9811	0.05336557	0.012334	0.01332249	0.02044075	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.0125911	0.004707403	0.0133225	0.0533656	0.012334	0.07902206	0.1593369
2621	1	-126.1867	-134.3946	8.207865	0.0897516	0.03283006	0.02448755	0.006963482	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.0832226	0.008290194	0.0244875	0.0897516	0.0328301	0.1470692	0.5658734
2622	0	-126.8948	-139.3829	12.4881	0.01040592	0.02568627	0.03566042	0.01201632	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.00638112	0.003798302	0.0356604	0.0104059	0.0256863	0.07175261	0.08893223
2623	1	-127.8634	-135.8453	7.981954	0.08959246	0.002245687	0.05884742	0.009208798	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.0938551	0.008057404	0.0588474	0.0895925	0.00224569	0.1506856	0.6228537
2624	0	-125.8823	-136.1286	10.2463	0.06878953	0.02743421	0.01346141	0.02135572	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.026679	0.002785842	0.0134614	0.0687895	0.0274342	0.1096852	0.2432326
2625	1	-127.9583	-136.6493	8.691017	0.05307436	0.008721616	0.07617319	0.003355841	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.0944944	0.01536595	0.0761732	0.0530744	0.00872162	0.1379692	0.6848948
2626	0	-125.2767	-137.3571	12.08039	0.05310344	0.01371043	0.009000503	0.02776129	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.00723142	0.005710938	0.0090005	0.0531034	0.0137104	0.07581438	0.0953832
2627	1	-131.2421	-133.3275	2.085438	0.01841252	0.09974061	0.13336	0.00980943	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.207588	0.02335497	0.13336	0.0184125	0.0997406	0.2515131	0.825356
2628	0	-125.6216	-135.5412	9.91961	0.05353958	0.01189258	0.04055666	0.06604069	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.039745	0.01180401	0.0405567	0.0535396	0.0118926	0.1059888	0.374992
2629	1	-130.7053	-132.5984	1.893051	0.04578021	0.05471513	0.1494918	0.008768804	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.180803	0.05231804	0.149492	0.0457802	0.0547151	0.2499871	0.7232484
2630	0	-125.5975	-136.5927	10.99519	0.01205367	0.0106075	0.06662381	0.04681687	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.00182868	0.01852188	0.0666238	0.0120537	0.0106075	0.08928499	0.02048141
2631	1	-132.3365	-136.1122	3.775761	0.007835805	0.05640548	0.1494918	0.00797303	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.122712	0.07114444	0.149492	0.0078358	0.0564055	0.213733	0.5741373
2632	0	-127.5486	-136.632	9.083344	0.002765752	0.04153816	0.06662381	0.1034157	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.0400005	0.02995113	0.0666238	0.00276575	0.0415382	0.1109277	0.3606001
2633	1	-126.2483	-134.4485	8.200173	0.01880099	0.01462018	0.1045886	0.01944866	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.0791756	0.04812623	0.104589	0.018801	0.0146202	0.1380098	0.5736954
2634	0	-125.9691	-136.4636	10.49456	0.003374672	0.004632856	0.08951274	0.02278252	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.0324042	0.04575746	0.0895127	0.00337467	0.00463286	0.09752027	0.3322814
2635	1	-129.0579	-136.1713	7.113418	0.03834673	0.009184024	0.1045886	0.03748801	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.109655	0.05847264	0.104589	0.0383467	0.00918402	0.1521194	0.7208499
2636	0	-125.7356	-136.247	10.51139	0.01333068	0.04021623	0.04552193	0.02085285	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.0242409	0.03719195	0.0455219	0.0133307	0.0402162	0.09906884	0.2446876
2637	1	-127.1911	-136.1572	8.966072	0.03548329	0.02894566	0.04651214	0.05566895	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.0423142	0.089349	0.0465121	0.0354833	0.0289457	0.1109411	0.3814116
2638	0	-127.3872	-136.7489	9.361681	0.002656487	0.06953315	0.03859113	0.02565605	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.035505	0.08071324	0.0385911	0.00265649	0.0695332	0.1107808	0.3204977
2639	1	-126.1291	-136.2793	10.15017	0.003780688	0.02222894	0.07016118	0.06565308	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.0302519	0.04500426	0.0701612	0.00378069	0.0222289	0.0961708	0.3145639
2640	0	-129.2719	-135.7357	6.46385	0.006033518	0.06738023	0.07710143	0.03381885	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.0792859	0.1362272	0.0771014	0.00603352	0.0673802	0.1505152	0.5267634
2641	1	-127.4798	-136.0009	8.521126	0.0139215	0.05025327	0.07090606	0.03803025	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.0482277	0.01411645	0.0709061	0.0139215	0.0502533	0.1350808	0.3570284
2642	0	-127.2619	-136.5335	9.27154	0.01082075	0.07365119	0.03694039	0.01749902	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.0639556	0.03738611	0.0369404	0.0108207	0.0736512	0.1214123	0.5267634
2643	1	-126.1291	-135.0841	8.95499	0.01658315	0.02096011	0.08263816	0.09013519	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.0427809	0.003409346	0.0826382	0.0165831	0.0209601	0.1201814	0.3559694
2644	0	-126.5415	-134.8678	8.326322	0.05565397	0.04175672	0.03939456	0.01320741	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.0715242	0.04860705	0.0393946	0.055654	0.0417567	0.1368052	0.5228178
2645	1	-126.1184	-135.2046	9.08621	0.007518717	0.03909816	0.08165154	0.02906309	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.0517572	0.005340946	0.0816515	0.00751872	0.0390982	0.1282684	0.403507
2646	0	-126.2626	-135.9647	9.702037	0.05565397	0.04175672	0.0154802	0.02105122	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.0484383	0.03927508	0.0154802	0.055654	0.0417567	0.1128909	0.4290714
2647	1	-127.7543	-135.0824	7.328123	0.03213585	0.04030091	0.08165154	0.0565357	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.105607	0.006750487	0.0816515	0.0321358	0.0403009	0.1540883	0.6853662
2648	0	-126.8581	-137.5044	10.64628	0.06609707	0.000975053	0.0154802	0.08636967	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.0094071	0.05217225	0.0154802	0.0660971	0.000975053	0.08255232	0.1139532
2649	1	-126.995	-136.4456	9.450612	0.07217041	0.02137783	0.01897707	0.06053637	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.029707	0.02701267	0.0189771	0.0721704	0.0213778	0.1125253	0.2640029
2650	0	-127.2294	-137.3547	10.12537	0.06609707	0.002410452	0.02289507	0.09341658	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.0261533	0.04685416	0.0228951	0.0660971	0.00241045	0.09140259	0.286133
