Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
2311	1	-31.3931	-35.09225	3.699149	0.06014801	0.1400858	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.0136831	0.03815781	0.060148	0.06014801	0.2274909
2312	0	-34.8472	-38.10356	3.256362	0.05263256	0.1863651	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.0377129	0.07426074	0.0526326	0.05263256	0.7165308
2313	1	-32.50767	-37.00069	4.493017	0.03085471	0.19487	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.00408365	0.05250436	0.0308547	0.03085471	0.1323509
2314	0	-31.72106	-34.65551	2.934451	0.05596464	0.1107669	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.000116562	0.1651563	0.0559646	0.05596464	0.002082771
2315	1	-31.33723	-37.24881	5.911577	0.03136576	0.08298336	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.00151683	0.01994399	0.0313658	0.03136576	0.04835929
2316	0	-35.12432	-37.01115	1.88683	0.09168231	0.09297435	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.0156241	0.1066218	0.0916823	0.09168231	0.1704158
2317	1	-30.89237	-36.29784	5.405464	0.03948409	0.0803857	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.00295793	0.0319929	0.0394841	0.03948409	0.07491457
2318	0	-32.60932	-34.99422	2.384895	0.05093824	0.2382982	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.00862636	0.1180646	0.0509382	0.05093824	0.1693493
2319	1	-30.55661	-35.58256	5.025942	0.04127062	0.1043377	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.00290435	0.03693527	0.0412706	0.04127062	0.0703734
2320	0	-32.30349	-35.78118	3.477692	0.03902563	0.1560803	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.00812375	0.1513998	0.0390256	0.03902563	0.2081646
2321	1	-31.20127	-34.99616	3.794887	0.04127062	0.1364457	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.00248427	0.1279328	0.0412706	0.04127062	0.06019454
2322	0	-31.8172	-35.2053	3.388096	0.06090489	0.1035664	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.0160486	0.1019452	0.0609049	0.06090489	0.263502
2323	1	-34.23802	-35.10258	0.8645617	0.07257142	0.1879804	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.014687	0.2107351	0.0725714	0.07257142	0.2023799
2324	0	-32.19554	-36.25336	4.05782	0.0452207	0.05910078	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.0125766	0.1589575	0.0452207	0.0452207	0.2781168
2325	1	-32.55544	-34.81368	2.258244	0.05183086	0.2178788	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.00987694	0.1466234	0.0518309	0.05183086	0.1905609
2326	0	-32.33186	-36.18105	3.849187	0.0452207	0.05975024	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.00950533	0.1791713	0.0452207	0.0452207	0.2101986
2327	1	-30.96684	-34.77383	3.806986	0.05183086	0.1050641	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.00115807	0.1045639	0.0518309	0.05183086	0.0223432
2328	0	-33.91302	-37.69878	3.785768	0.04708447	0.142688	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.0293441	0.09312613	0.0470845	0.04708447	0.6232224
2329	1	-33.54995	-37.10485	3.554894	0.06812155	0.1259032	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.0447682	0.02633998	0.0681216	0.06812155	0.6571812
2330	0	-31.94963	-36.17228	4.222651	0.06467693	0.08715589	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.0208961	0.01577586	0.0646769	0.06467693	0.3230851
2331	1	-32.65881	-34.97397	2.315155	0.06812155	0.1862631	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.0125386	0.08995394	0.0681216	0.06812155	0.1840626
2332	0	-32.83981	-35.54899	2.709176	0.06467693	0.1085006	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.0281967	0.1457786	0.0646769	0.06467693	0.4359621
2333	1	-34.52496	-37.95639	3.431431	0.04817302	0.1873411	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.0320984	0.07838779	0.048173	0.04817302	0.6663146
2334	0	-31.71079	-35.97006	4.25927	0.05506748	0.1290193	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.0213773	0.01897061	0.0550675	0.05506748	0.3882021
2335	1	-30.97384	-36.01708	5.043235	0.0323678	0.1535004	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.000151855	0.03118076	0.0323678	0.0323678	0.004691532
2336	0	-31.27467	-36.75332	5.47865	0.03484348	0.1152698	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.00623535	0.01331817	0.0348435	0.03484348	0.1789532
2337	1	-33.84882	-38.17116	4.322333	0.03990292	0.1705361	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.0230402	0.04803209	0.0399029	0.03990292	0.5774062
2338	0	-31.62815	-36.06317	4.435022	0.04827451	0.1371546	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.0169621	0.02770058	0.0482745	0.04827451	0.3513666
2339	1	-31.90548	-36.79075	4.885267	0.04010617	0.09128667	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.0123491	0.06995765	0.0401062	0.04010617	0.3079104
2340	0	-31.34983	-35.60316	4.253337	0.05349482	0.08312316	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.011776	0.07343353	0.0534948	0.05349482	0.2201331
2341	1	-31.19145	-36.05738	4.865925	0.04010617	0.0662091	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0046349	0.0969694	0.0401062	0.04010617	0.1155656
2342	0	-32.33213	-36.61137	4.279242	0.06294613	0.06862145	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.0226304	0.03742645	0.0629461	0.06294613	0.3595196
2343	1	-32.63939	-35.36564	2.72625	0.06568176	0.07804603	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.00435321	0.1694314	0.0656818	0.06568176	0.06627731
2344	0	-31.29255	-35.7845	4.491956	0.0466288	0.03683462	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.000922072	0.130671	0.0466288	0.0466288	0.01977474
2345	1	-32.83859	-36.20161	3.363021	0.04865529	0.06515868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.00746868	0.204966	0.0486553	0.04865529	0.153502
2346	0	-31.66719	-36.40115	4.73396	0.0466288	0.04442036	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.00885902	0.09888476	0.0466288	0.0466288	0.1899902
2347	1	-31.34415	-34.66769	3.32354	0.04865529	0.1502292	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.00405452	0.1238436	0.0486553	0.04865529	0.08333162
2348	0	-31.91085	-35.58193	3.671083	0.0466288	0.08436809	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.0112312	0.1652248	0.0466288	0.0466288	0.2408632
2349	1	-32.75298	-36.36716	3.61418	0.07055584	0.05221694	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.0172456	0.08175581	0.0705558	0.07055584	0.2444244
2350	0	-34.06619	-36.59038	2.524191	0.08928464	0.1125777	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.0574076	0.03543858	0.0892846	0.08928464	0.6429725
2351	1	-31.34663	-36.08958	4.742948	0.04836675	0.04395974	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.00294948	0.08963522	0.0483667	0.04836675	0.06098157
2352	0	-31.6331	-35.03862	3.405522	0.05843627	0.1613446	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.0148326	0.05494026	0.0584363	0.05843627	0.253826
2353	1	-32.71587	-36.37668	3.660813	0.04836675	0.1347524	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.0217274	0.1070561	0.0483667	0.04836675	0.4492211
2354	0	-30.78522	-34.97995	4.19473	0.04448279	0.156088	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.00396962	0.0520204	0.0444828	0.04448279	0.08923951
2355	1	-30.78562	-35.45553	4.669912	0.04836675	0.07352829	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.000943502	0.06737024	0.0483667	0.04836675	0.01950725
2356	0	-31.35892	-35.69445	4.335529	0.05379147	0.05224746	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.00244428	0.09458595	0.0537915	0.05379147	0.04543989
2357	1	-30.63069	-35.09433	4.463633	0.05043241	0.09727116	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.000637541	0.05378234	0.0504324	0.05043241	0.01264148
2358	0	-35.11467	-37.54029	2.425617	0.06824912	0.06418176	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.0412255	0.2003423	0.0682491	0.06824912	0.6040447
2359	1	-32.97464	-36.78382	3.809183	0.03282192	0.1026842	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.00595827	0.2030998	0.0328219	0.03282192	0.1815333
2360	0	-31.49775	-34.76495	3.267208	0.04721536	0.1351583	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.00462253	0.1518482	0.0472154	0.04721536	0.09790301
2361	1	-31.7778	-35.84322	4.065422	0.05853245	0.04682439	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.00356215	0.1029829	0.0585325	0.05853245	0.06085772
2362	0	-30.65436	-35.88188	5.227527	0.03480046	0.1027549	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	1.7415e-05	0.05116346	0.0348005	0.03480046	0.0005004245
2363	1	-32.31186	-37.21486	4.903001	0.03394625	0.04625973	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.00609854	0.144442	0.0339462	0.03394625	0.1796529
2364	0	-32.51399	-35.03304	2.51905	0.06925323	0.1506185	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.0180858	0.09947151	0.0692532	0.06925323	0.2611543
2365	1	-33.52809	-38.18474	4.656652	0.05054328	0.050969	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.0276371	0.08022043	0.0505433	0.05054328	0.5468004
2366	0	-33.70294	-36.37108	2.668132	0.08662089	0.1021089	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.050028	0.04501853	0.0866209	0.08662089	0.5775517
2367	1	-31.5255	-36.36831	4.842812	0.05054328	0.06168227	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.00925586	0.05089121	0.0505433	0.05054328	0.1831273
2368	0	-33.59058	-35.73381	2.143227	0.08866212	0.144425	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.0406294	0.04484377	0.0886621	0.08866212	0.4582503
2369	1	-31.17986	-35.36334	4.183481	0.05054328	0.08776505	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.00885855	0.09074149	0.0505433	0.05054328	0.1752667
2370	0	-32.31352	-35.30706	2.993536	0.06975649	0.139663	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.00720784	0.06042688	0.0697565	0.06975649	0.1033286
2371	1	-35.08652	-36.33329	1.246769	0.08190499	0.1531364	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.0543158	0.160037	0.081905	0.08190499	0.6631562
2372	0	-39.63212	-44.71726	5.085146	0.008468071	0.2206235	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.00593419	0.08103865	0.00846807	0.008468071	0.7007719
2373	1	-33.92536	-37.26602	3.340665	0.03276348	0.1117525	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.00588308	0.2411795	0.0327635	0.03276348	0.1795623
