Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
262	2	-221.1418	-224.2051	3.063337	0.01225945	0.1419239
263	3	-219.3116	-222.2667	2.95504	0.002236754	0.1627763
264	4	-219.7601	-222.4382	2.678102	0.04769148	0.1450153
265	0	-218.6086	-222.4113	3.802649	0.04385208	0.0364
266	1	-220.1124	-224.2801	4.167729	0.01029452	0.03344959
267	2	-223.1904	-224.9002	1.709781	0.1010571	0.1884818
268	3	-219.4781	-223.4601	3.981964	0.001856736	0.06046389
269	4	-218.1494	-222.0512	3.901846	0.03717386	0.03315852
270	0	-219.7867	-222.6866	2.899903	0.151409	0.01911773
271	1	-219.9638	-224.0823	4.118516	0.009288088	0.03937732
272	2	-220.1533	-223.3118	3.15852	0.06626562	0.07839937
273	3	-220.2448	-224.0692	3.824423	0.0009461045	0.07712862
274	4	-218.7131	-222.3841	3.670981	0.06026043	0.03315852
275	0	-220.2077	-222.1992	1.991515	0.2353767	0.0259889
276	1	-218.704	-222.8671	4.16312	0.02164135	0.0225637
277	2	-219.0086	-222.4264	3.417839	0.06310577	0.05562733
278	3	-220.6582	-223.3096	2.651452	0.003895108	0.1914767
279	4	-219.2564	-223.0336	3.777138	0.05689357	0.02590961
280	0	-221.2041	-223.0407	1.836555	0.2508545	0.02600696
281	1	-220.6242	-223.1975	2.573322	0.1890575	0.01412729
282	2	-218.7731	-222.184	3.410957	0.05212798	0.06729335
283	3	-219.7914	-222.0443	2.252885	0.00729059	0.2279379
284	4	-218.3805	-222.5365	4.15601	0.01729628	0.02761973
285	0	-219.712	-223.1257	3.413761	0.09115364	0.02798726
286	1	-218.5623	-222.2207	3.658332	0.08676595	0.007917834
287	2	-219.9674	-222.4312	2.463784	0.1302303	0.0839084
288	3	-219.065	-222.7295	3.664497	0.007251511	0.08681585
289	4	-218.6787	-222.8176	4.138993	0.02217529	0.02444241
290	0	-220.7367	-223.597	2.860217	0.1240091	0.05048621
291	1	-220.5189	-222.2616	1.742629	0.2758934	0.01036073
292	2	-226.6284	-224.3451	-2.283365	0.5055501	0.1833034
293	3	-219.2148	-222.311	3.096131	0.01045654	0.1404474
294	4	-220.0423	-222.7135	2.671167	0.1573663	0.03603403
295	0	-219.7051	-222.5754	2.870291	0.1017908	0.07169718
296	1	-218.4948	-222.2225	3.727635	0.08051943	0.007234109
297	2	-221.3796	-222.5227	1.143096	0.1803895	0.1658179
298	3	-218.1775	-222.2678	4.090357	0.005468749	0.04601253
299	4	-219.0922	-222.2469	3.154669	0.1243453	0.02070485
300	0	-218.9758	-222.4279	3.452018	0.06629247	0.04902278
301	1	-221.8102	-225.4826	3.672363	0.08805757	0.005223125
302	2	-220.484	-222.6515	2.16756	0.1597587	0.08400232
303	3	-218.2142	-222.4849	4.270739	0.00771396	0.02572913
304	4	-220.4626	-224.292	3.829427	0.06495727	0.01261706
305	0	-224.1993	-227.738	3.538705	0.04682818	0.05981837
306	1	-219.8251	-223.7586	3.933475	0.06309895	0.004070556
307	2	-219.681	-222.9578	3.276757	0.08286322	0.04997813
308	3	-218.3366	-222.6704	4.333841	0.005279738	0.02185318
309	4	-218.7897	-222.9199	4.130205	0.03375815	0.01373838
310	0	-220.8323	-224.0046	3.172389	0.02210833	0.1211698
311	1	-218.0474	-222.2531	4.205647	0.03805237	0.00189991
312	2	-219.4613	-222.9074	3.446096	0.04682288	0.06908452
313	3	-217.8543	-222.2068	4.352469	0.005013551	0.02025661
314	4	-220.1941	-224.0657	3.871528	0.06157077	0.01179345
315	0	-219.8055	-223.2132	3.407628	0.02056783	0.09918643
316	1	-217.932	-222.1617	4.229664	0.02846601	0.009084621
317	2	-221.2218	-222.7401	1.518272	0.1109319	0.1977579
318	3	-218.9355	-223.0791	4.143574	0.004457192	0.04170248
319	4	-219.9465	-223.6012	3.654683	0.08306678	0.01198189
320	0	-221.8685	-224.496	2.627576	0.02342221	0.1743372
321	1	-220.6374	-224.8115	4.174101	0.02846601	0.01464087
322	2	-219.9248	-222.2964	2.371556	0.08628777	0.1370736
323	3	-218.9355	-223.0791	4.143574	0.004457192	0.04170248
324	4	-218.0501	-222.2971	4.247061	0.02112406	0.0146869
325	0	-220.3665	-222.7135	2.346944	0.006322281	0.2195003
326	1	-218.9878	-223.0448	4.05698	0.02669855	0.02812045
327	2	-219.585	-222.0365	2.45154	0.08803868	0.1273244
328	3	-219.1153	-222.8815	3.766225	0.005029651	0.07886484
329	4	-218.5788	-222.5241	3.945246	0.02017456	0.04581784
330	0	-221.8747	-222.7745	0.8998272	0.004530327	0.366004
331	1	-218.5207	-222.1237	3.602967	0.04954956	0.05067075
332	2	-220.2816	-222.1291	1.847501	0.0733694	0.2023975
333	3	-218.3204	-222.1771	3.856703	0.006467157	0.0683796
334	4	-219.5007	-222.5944	3.093638	0.09589074	0.05526246
335	0	-219.6631	-223.0928	3.429755	0.01007179	0.1074697
336	1	-218.7127	-222.304	3.591229	0.09712434	0.004269791
337	2	-219.3738	-222.6597	3.285855	0.07890446	0.05302703
338	3	-219.554	-223.8084	4.254404	0.005119181	0.02995741
339	4	-219.6889	-222.8288	3.139899	0.1092441	0.03728296
340	0	-219.9767	-222.2603	2.283676	0.01799941	0.21415
341	1	-220.2726	-223.8441	3.571485	0.09849947	0.004869032
342	2	-218.4301	-222.0867	3.656575	0.05211285	0.04274668
343	3	-218.1152	-222.1037	3.98849	0.003500957	0.05816709
344	4	-218.6838	-222.4345	3.750712	0.07207542	0.01337045
345	0	-222.0876	-224.9743	2.886632	0.02107289	0.1507809
346	1	-218.9088	-222.7791	3.870269	0.06893599	0.004554174
347	2	-219.4318	-223.4465	4.014656	0.04954603	0.009505381
348	3	-218.0227	-222.1285	4.105764	0.003139012	0.04680158
349	4	-218.792	-222.6199	3.82792	0.06182208	0.01590298
