Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3312	0	-93.07735	-103.3344	10.25701	0.00190838	0.01070205	0.1399324	0.0002537035	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.0240161	0.007934953	0.139932	0.00190838	0.0107021	0.1525428	0.1574384
3313	1	-91.30904	-100.7924	9.483386	0.0001428884	0.0006749853	0.2123195	0.003145681	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.111715	0.001876544	0.212319	0.000142888	0.000674985	0.2131373	0.5241449
3314	0	-90.56532	-100.9732	10.40786	0.002663518	0.003268403	0.1399324	0.0007407715	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.0317963	0.001238914	0.139932	0.00266352	0.0032684	0.1458643	0.2179853
3315	1	-92.06668	-101.4961	9.42939	7.29096e-05	0.006117388	0.2123195	0.001687207	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.136606	0.001594802	0.212319	7.29096e-05	0.00611739	0.2185098	0.625169
3316	0	-91.5704	-101.5156	9.945243	0.002841105	0.00547955	0.1721577	0.001609248	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0876662	0.0006305824	0.172158	0.00284111	0.00547955	0.1804784	0.4857436
3317	1	-97.81105	-107.0337	9.222685	0.001476758	0.0141232	0.2123195	0.008531012	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.16029	0.002916179	0.212319	0.00147676	0.0141232	0.2279194	0.7032751
3318	0	-93.24598	-102.568	9.322005	0.005722974	0.001025644	0.2170052	0.005537939	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.108687	0.001513247	0.217005	0.00572297	0.00102564	0.2237538	0.4857436
3319	1	-96.34014	-105.4377	9.097557	0.005034952	0.003300009	0.2267521	0.0120647	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.164848	0.002369624	0.226752	0.00503495	0.00330001	0.2350871	0.7012209
3320	0	-95.70439	-104.9157	9.211335	0.0001103597	0.0008621489	0.2170052	0.02028849	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.130835	0.005506111	0.217005	0.00011036	0.000862149	0.2179777	0.6002199
3321	1	-102.2603	-110.6577	8.39738	0.007759911	0.02053654	0.2497734	0.02376831	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.20722	0.003560195	0.249773	0.00775991	0.0205365	0.2780699	0.7452077
3322	0	-93.71989	-103.0103	9.29046	0.00649051	0.0007516214	0.2170052	0.006774929	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.121538	0.002774951	0.217005	0.00649051	0.000751621	0.2242473	0.5419831
3323	1	-94.13965	-102.9843	8.844651	0.002015787	0.0007305495	0.2497734	0.01214032	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.150238	0.004416792	0.249773	0.00201579	0.00073055	0.2525198	0.5949564
3324	0	-92.01135	-101.36	9.34864	0.001743787	0.0006300373	0.2170052	0.009803323	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.0003983811	0.217005	0.00174379	0.000630037	0.219379	0.5419831
3325	1	-97.9649	-107.51	9.545113	0.0113629	0.005623108	0.1799432	0.01338079	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.0620808	0.007009213	0.179943	0.0113629	0.00562311	0.1969292	0.3152442
3326	0	-94.08703	-103.3339	9.246902	0.001171773	0.006854334	0.2170052	0.01223317	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.113477	0.0006305807	0.217005	0.00117177	0.00685433	0.2250313	0.5042699
3327	1	-97.31107	-107.3513	10.0402	0.005641333	0.01146561	0.1416099	0.005696438	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.0608264	0.01596844	0.14161	0.00564133	0.0114656	0.1587168	0.3832387
3328	0	-96.63767	-104.7992	8.161502	0.001878169	0.0104858	0.2968774	0.009042051	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.188301	0.0004479085	0.296877	0.00187817	0.0104858	0.3092413	0.6089144
3329	1	-96.56499	-106.3546	9.789652	0.003811119	0.008708156	0.1620357	0.01439894	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.0663358	0.01127204	0.162036	0.00381112	0.00870816	0.174555	0.3800278
3330	0	-92.91406	-101.2563	8.342202	0.002067037	0.0004195701	0.2968774	0.004333898	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.195798	0.0002129751	0.296877	0.00206704	0.00041957	0.299364	0.6540474
3331	1	-96.40823	-106.2393	9.831116	0.0009897573	0.003872576	0.1620357	0.01350483	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.0524513	0.01819567	0.162036	0.000989757	0.00387258	0.1668981	0.3142715
3332	0	-94.82671	-103.0236	8.196884	0.006634948	0.008609523	0.2968774	0.001717083	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.207024	0.0004065119	0.296877	0.00663495	0.00860952	0.3121218	0.6632782
3333	1	-98.97642	-108.6354	9.658982	0.0004301491	0.02043471	0.1620357	0.02299935	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.0599997	0.004647528	0.162036	0.000430149	0.0204347	0.1829006	0.3280454
3334	0	-91.62618	-101.3197	9.693469	0.0001176857	0.009883402	0.1882636	0.00320143	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0832281	0.0005780723	0.188264	0.000117686	0.0098834	0.1982647	0.419783
3335	1	-96.71747	-107.7088	10.99137	0.0005018865	0.01094206	0.08458045	0.006617282	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.012745	0.003247901	0.0845804	0.000501886	0.0109421	0.09602439	0.1327271
3336	0	-93.0979	-102.8241	9.726191	0.005096395	0.0005634424	0.1882636	0.003331441	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.0777012	0.002945266	0.188264	0.0050964	0.000563442	0.1939234	0.40068
3337	1	-91.50077	-102.2242	10.72345	0.00262487	0.005850853	0.1099788	0.005396243	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.0104702	0.001451913	0.109979	0.00262487	0.00585085	0.1184545	0.08839034
3338	0	-96.56924	-106.0876	9.518313	0.001815747	0.009586749	0.1882636	0.006186784	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.114323	0.01324581	0.188264	0.00181575	0.00958675	0.1996661	0.5725711
3339	1	-91.84793	-102.6227	10.77475	0.0005383124	0.002308327	0.1099788	0.00786202	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.0175266	0.001336965	0.109979	0.000538312	0.00230833	0.1128254	0.1553424
3340	0	-92.02645	-101.9594	9.932948	0.001194195	8.089032e-05	0.1714068	0.01012726	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0592316	0.0037034	0.171407	0.0011942	8.08903e-05	0.1726819	0.34301
3341	1	-90.57952	-101.3734	10.7939	0.0007094074	0.003643342	0.1099788	0.004617773	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0120106	0.0006649132	0.109979	0.000709407	0.00364334	0.1143315	0.1050503
3342	0	-92.64086	-102.6131	9.972262	0.003246773	0.0007230268	0.1714068	0.002972655	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.0492152	0.003345421	0.171407	0.00324677	0.000723027	0.1753766	0.2806257
3343	1	-92.9541	-103.7139	10.75984	0.002735041	0.002823551	0.1099788	0.002260448	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0200734	0.0048253	0.109979	0.00273504	0.00282355	0.1155374	0.1737397
3344	0	-95.24455	-105.0358	9.791296	0.01058722	0.0009940425	0.1714068	0.01158762	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.0537573	0.002711482	0.171407	0.0105872	0.000994043	0.1829881	0.2937747
3345	1	-93.09896	-102.5245	9.425572	0.004271547	0.0009535036	0.208525	0.009047753	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.092494	0.0009416017	0.208525	0.00427155	0.000953504	0.2137501	0.4327202
3346	0	-93.02704	-102.9148	9.887791	0.00396231	0.0002811471	0.1714068	0.01010133	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.060328	0.004300134	0.171407	0.00396231	0.000281147	0.1756503	0.3434549
3347	1	-93.06942	-102.7995	9.730094	0.001712105	0.001154952	0.1865277	0.008305414	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.0586289	0.003599558	0.186528	0.0017121	0.00115495	0.1893948	0.3095592
3348	0	-95.9132	-105.6757	9.762484	0.001388671	1.647016e-05	0.1714068	0.01563657	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.0730036	0.01506765	0.171407	0.00138867	1.64702e-05	0.172812	0.4224453
3349	1	-95.12674	-104.9145	9.787749	0.0005710635	0.0120014	0.1681797	0.009857363	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.0673752	0.007768058	0.16818	0.000571064	0.0120014	0.1807521	0.3727491
3350	0	-94.90023	-104.7429	9.842621	0.0006598931	0.001110145	0.1714068	0.01290628	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.0384677	0.009299276	0.171407	0.000659893	0.00111014	0.1731769	0.2221295
3351	1	-93.56334	-102.9307	9.367345	0.0002138415	0.006740802	0.209772	0.004459179	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.102185	0.00739702	0.209772	0.000213841	0.0067408	0.2167266	0.4714911
3352	0	-93.51568	-103.4826	9.966908	0.0006960532	0.004146655	0.1619727	0.0109261	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.0504991	0.007305036	0.161973	0.000696053	0.00414665	0.1668154	0.3027245
3353	1	-93.53077	-102.9056	9.37483	0.002437852	0.00843824	0.2089455	0.00310541	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.0986008	0.003889203	0.208946	0.00243785	0.00843824	0.2198216	0.4485494
3354	0	-93.32267	-103.453	10.13037	0.001217657	0.005212897	0.1518798	0.003177127	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.0356931	0.01001083	0.15188	0.00121766	0.0052129	0.1583104	0.2254625
3355	1	-102.2982	-111.4051	9.106846	0.01969235	0.01070849	0.2089455	0.004125265	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.0801747	0.003719609	0.208946	0.0196923	0.0107085	0.2393464	0.3349735
3356	0	-94.14335	-104.3285	10.18512	0.0001187012	0.01367611	0.1404788	0.000722604	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.032757	0.01235484	0.140479	0.000118701	0.0136761	0.1542736	0.2123307
3357	1	-91.3566	-100.7783	9.421748	2.589823e-05	0.003026678	0.2166175	0.001508678	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0981091	0.0009955495	0.216617	2.58982e-05	0.00302668	0.2196701	0.4466202
3358	0	-93.8445	-104.1657	10.32118	0.0006953585	0.003716749	0.1404788	0.001169793	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.00683272	0.01077117	0.140479	0.000695359	0.00371675	0.1448909	0.04715772
3359	1	-93.94944	-102.6905	8.741077	5.221648e-05	0.0002049148	0.2701748	0.0008708866	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.165612	0.002238665	0.270175	5.22165e-05	0.000204915	0.270432	0.6123992
3360	0	-97.71003	-107.6791	9.96907	0.0001848692	0.02519595	0.1404788	0.003230168	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.0609993	0.01605504	0.140479	0.000184869	0.025196	0.1658596	0.3677768
3361	1	-95.9396	-104.3454	8.405786	0.01244897	0.00655086	0.27784	0.0007149857	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.202804	0.000828051	0.27784	0.012449	0.00655086	0.2968398	0.683211
3362	0	-93.93238	-104.157	10.22465	0.002827813	0.009298938	0.1404788	0.002544851	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.0203164	0.008797124	0.140479	0.00282781	0.00929894	0.1526055	0.1331301
3363	1	-94.0133	-102.4929	8.479602	0.005097648	0.00407766	0.2822944	0.0006884268	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.178359	0.0006097439	0.282294	0.00509765	0.00407766	0.2914697	0.61193
3364	0	-94.84061	-105.2563	10.41574	5.617331e-05	0.004106365	0.1294814	0.0009441966	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.0280814	0.01648852	0.129481	5.61733e-05	0.00410637	0.1336439	0.2101208
3365	1	-93.53578	-101.9781	8.442326	0.001216231	0.0108897	0.2822944	0.0006814061	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.180957	0.0004495489	0.282294	0.00121623	0.0108897	0.2944004	0.6146619
3366	0	-93.78705	-103.6455	9.858442	0.0008925021	0.006516521	0.173361	0.000551366	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.0534556	0.009980968	0.173361	0.000892502	0.00651652	0.18077	0.2957107
3367	1	-93.76982	-103.0901	9.3203	0.004040596	0.01527298	0.2093989	0.000448565	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.136156	0.0001831989	0.209399	0.0040406	0.015273	0.2287125	0.5953161
3368	0	-96.43756	-105.223	8.785443	0.0004341293	0.0041365	0.2549277	0.0008280559	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.185307	0.01237557	0.254928	0.000434129	0.0041365	0.2594983	0.7140957
3369	1	-92.3883	-102.0731	9.684824	0.004040065	0.005372724	0.1917224	0.0003283477	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0702933	0.0005007447	0.191722	0.00404006	0.00537272	0.2011352	0.3494829
3370	0	-100.8247	-109.5194	8.69472	0.01776926	0.004025328	0.2377647	0.0015304	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.138665	0.02066451	0.237765	0.0177693	0.00402533	0.2595593	0.5342341
