Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2270	0	-45.69892	-59.98073	14.2818	0.01753164	0.01893627	0.002927579	0.02265703	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	9.93173e-05	0.001640927	0.00292758	0.0175316	0.0189363	0.0393955	0.002521031
2271	1	-46.68052	-60.11154	13.43102	0.008810483	0.02969334	0.001071833	0.07140312	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.00101633	0.03689149	0.00107183	0.00881048	0.0296933	0.03957565	0.02568059
2272	0	-46.95436	-60.75361	13.79926	0.01753164	0.01979688	0.009871975	0.01602513	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.0155137	0.00967464	0.00987198	0.0175316	0.0197969	0.0472005	0.3286773
2273	1	-48.51421	-61.42811	12.9139	0.01293192	0.02969334	0.001778364	0.1026923	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.0153606	0.02833248	0.00177836	0.0129319	0.0296933	0.04440362	0.345932
2274	0	-46.02769	-59.82599	13.7983	0.0138624	0.01979688	0.005329422	0.03885409	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.00278413	0.03623674	0.00532942	0.0138624	0.0197969	0.0389887	0.07140875
2275	1	-47.48844	-60.51797	13.02953	0.01293192	0.0196422	0.01137848	0.08942287	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.00667366	0.03274706	0.0113785	0.0129319	0.0196422	0.0439526	0.1518377
2276	0	-45.67272	-59.83062	14.1579	0.01395012	0.02267174	0.0007250564	0.02507776	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.00342954	0.02390807	0.000725056	0.0139501	0.0226717	0.03734692	0.09182921
2277	1	-48.54785	-61.23702	12.68917	0.01233362	0.0196422	0.00316202	0.07145234	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.0033286	0.1376675	0.00316202	0.0123336	0.0196422	0.03513784	0.09472967
2278	0	-46.16502	-60.13227	13.96725	0.01223539	0.02730406	0.002727996	0.02900281	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.0085397	0.009510477	0.002728	0.0122354	0.0273041	0.04226745	0.2020397
2279	1	-50.4549	-64.40022	13.94532	0.01066644	0.006769675	0.007529356	0.04739452	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.00571888	0.09717404	0.00752936	0.0106664	0.00676968	0.02496548	0.2290715
2280	0	-48.17946	-61.12344	12.94397	0.01986218	0.0359055	0.001658552	0.04662679	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.0253818	0.003217021	0.00165855	0.0198622	0.0359055	0.05742623	0.4419904
2281	1	-48.73195	-62.97861	14.24666	0.008628042	0.002471921	0.01188419	0.03701084	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.00046927	0.08931803	0.0118842	0.00862804	0.00247192	0.02298415	0.02041712
2282	0	-47.3026	-61.59108	14.28848	0.01676824	0.008456482	0.01028288	0.04534489	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.0112799	0.001624605	0.0102829	0.0167682	0.00845648	0.0355076	0.3176758
2283	1	-49.88617	-61.74206	11.85589	0.007004539	0.002671637	0.05670727	0.04983687	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.0312845	0.05504629	0.0567073	0.00700454	0.00267164	0.06638345	0.4712696
2284	0	-48.29342	-61.82907	13.53565	0.02051026	0.01665663	0.003900795	0.08303787	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.0167988	0.005837691	0.0039008	0.0205103	0.0166566	0.04106768	0.4090523
2285	1	-45.73263	-59.62811	13.89548	0.01606017	0.01455159	0.007108888	0.05069719	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.000192795	0.022287	0.00710889	0.0160602	0.0145516	0.03772065	0.005111116
2286	0	-46.36908	-59.94709	13.57801	0.004133914	0.01288879	0.02622835	0.06405909	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00370913	0.00747389	0.0262284	0.00413391	0.0128888	0.04325106	0.08575815
2287	1	-49.07217	-61.41937	12.3472	0.02499434	0.01877896	0.007351718	0.1115218	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0135393	0.0358255	0.00735172	0.0249943	0.018779	0.05112502	0.2648267
2288	0	-49.92453	-62.05342	12.12889	0.001815641	0.03708082	0.02622835	0.08412357	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.0316304	0.001014985	0.0262284	0.00181564	0.0370808	0.06512482	0.4856881
2289	1	-45.89183	-59.83987	13.94803	0.009593541	0.01534548	0.01347936	0.04770624	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.00476378	0.01583435	0.0134794	0.00959354	0.0153455	0.03841838	0.1239973
2290	0	-47.46658	-61.27501	13.80843	0.01182781	0.009346733	0.01185321	0.1089307	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.00608212	0.0009293517	0.0118532	0.0118278	0.00934673	0.03302776	0.1841517
2291	1	-45.81903	-59.87819	14.05916	0.002702797	0.009915941	0.02414871	0.04746547	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.00444877	0.01487314	0.0241487	0.0027028	0.00991594	0.03676745	0.1209975
2292	0	-47.86772	-60.80019	12.93248	0.0007786297	0.02639371	0.02555519	0.07681076	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.0191074	0.002388865	0.0255552	0.00077863	0.0263937	0.05272753	0.3623805
2293	1	-48.01872	-61.11623	13.09751	0.03429033	0.01219857	0.006528064	0.0250213	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.0118088	0.03593742	0.00652806	0.0342903	0.0121986	0.05301696	0.2227355
2294	0	-46.23766	-59.93168	13.69402	0.00213337	0.02841668	0.008946239	0.07874441	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.00355065	0.003726885	0.00894624	0.00213337	0.0284167	0.03949629	0.08989834
2295	1	-47.56636	-60.67311	13.10675	0.02763437	0.008090262	0.01171098	0.02815685	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.0125682	0.06538221	0.011711	0.0276344	0.00809026	0.04743562	0.2649535
2296	0	-51.80129	-63.53013	11.72885	0.002843784	0.04064506	0.03947656	0.01180083	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.0420912	0.006245799	0.0394766	0.00284378	0.0406451	0.0829654	0.5073343
2297	1	-47.90502	-61.08846	13.18343	0.01368465	0.02155205	0.006663787	0.06098794	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0126925	0.0581098	0.00666379	0.0136846	0.021552	0.04190048	0.3029211
2298	0	-48.61937	-61.5476	12.92824	0.01323269	0.007280563	0.03947656	0.0275143	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.0234035	0.008514213	0.0394766	0.0132327	0.00728056	0.05998981	0.3901247
2299	1	-48.58771	-61.80418	13.21648	0.00746297	0.01599572	0.01667125	0.07376117	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.0149727	0.05266082	0.0166712	0.00746297	0.0159957	0.04012994	0.373105
2300	0	-46.79119	-60.27656	13.48538	0.003420857	0.006927251	0.03614666	0.04960439	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.0121436	0.01172003	0.0361467	0.00342086	0.00692725	0.04649477	0.2611823
2301	1	-47.10958	-60.34464	13.23506	0.0003074144	0.01187138	0.03038635	0.07006687	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.00986575	0.03987812	0.0303863	0.000307414	0.0118714	0.04256514	0.23178
2302	0	-49.18379	-61.41144	12.22765	0.006151012	0.00788951	0.04509366	0.09777076	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.0284081	0.01345302	0.0450937	0.00615101	0.00788951	0.05913418	0.4804014
2303	1	-47.08761	-60.71577	13.62817	0.0002154182	0.0046104	0.03038635	0.05709426	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.00696582	0.05767959	0.0303863	0.000215418	0.0046104	0.03521216	0.1978242
2304	0	-46.86126	-60.33954	13.47828	0.01685305	0.02467532	0.005770665	0.04136174	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.00994028	0.01584407	0.00577066	0.0168531	0.0246753	0.04729904	0.2101582
2305	1	-47.12874	-61.02561	13.89687	0.0002066626	0.01667818	0.02109459	0.04925054	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.0117137	0.02204095	0.0210946	0.000206663	0.0166782	0.03797943	0.3084232
2306	0	-46.03477	-59.78015	13.74537	0.006264872	0.02467532	0.005839426	0.04899005	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.000309968	0.04465385	0.00583943	0.00626487	0.0246753	0.03677962	0.008427714
2307	1	-48.23812	-60.9909	12.75278	0.001763514	0.02786562	0.02571898	0.05286793	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.0181181	0.02857054	0.025719	0.00176351	0.0278656	0.05534811	0.3273474
2308	0	-47.4973	-62.06319	14.56588	0.003716161	0.011793	0.01101206	0.04881666	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.00334415	0.02435674	0.0110121	0.00371616	0.011793	0.02652122	0.1260932
2309	1	-47.96356	-61.11845	13.15489	0.01231914	0.01991679	0.008347964	0.07110127	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.0114229	0.05875412	0.00834796	0.0123191	0.0199168	0.04058389	0.2814635
2310	0	-47.07787	-60.4133	13.33543	0.03051679	0.003869912	0.01005593	0.04458414	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.00893544	0.04405329	0.0100559	0.0305168	0.00386991	0.04444263	0.2010555
2311	1	-46.58211	-60.23764	13.65553	0.0007166167	0.02436225	0.008347964	0.02171457	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.000885907	0.1010406	0.00834796	0.000716617	0.0243623	0.03342683	0.02650286
2312	0	-52.50146	-64.74715	12.24569	0.0232163	0.0009541141	0.01036507	0.09107998	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.0110374	0.1660037	0.0103651	0.0232163	0.000954114	0.03453548	0.3195956
2313	1	-46.6029	-60.11098	13.50808	0.002668419	0.03440315	0.002344075	0.03828605	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.00220088	0.06326331	0.00234407	0.00266842	0.0344031	0.03941564	0.05583774
2314	0	-49.80416	-61.85052	12.04636	0.002433167	0.03705106	0.008025722	0.1212572	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.00462898	0.07787474	0.00802572	0.00243317	0.0370511	0.04750995	0.09743187
2315	1	-46.79362	-60.37154	13.57792	0.004829931	0.03440315	0.00271708	0.02950213	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.00901569	0.04984906	0.00271708	0.00482993	0.0344031	0.04195016	0.2149142
2316	0	-47.40341	-60.63676	13.23335	0.02945411	0.005343689	0.00400619	0.1064289	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.00594942	0.02626524	0.00400619	0.0294541	0.00534369	0.03880399	0.1533197
2317	1	-49.55269	-61.86622	12.31353	0.001081363	0.03363962	0.02316956	0.04079825	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.0157439	0.06930258	0.0231696	0.00108136	0.0336396	0.05789055	0.2719592
2318	0	-50.12345	-62.25143	12.12799	0.03454422	0.01368868	0.01424127	0.07903824	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.0206222	0.02210199	0.0142413	0.0345442	0.0136887	0.06247417	0.3300922
2319	1	-46.81512	-60.17757	13.36245	0.01205219	0.001015399	0.02319071	0.04369559	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.00194869	0.09137064	0.0231907	0.0120522	0.0010154	0.03625829	0.05374458
2320	0	-47.79872	-61.2738	13.47508	0.008159563	0.02039056	0.003773161	0.06673826	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.00430027	0.08068597	0.00377316	0.00815956	0.0203906	0.03232328	0.1330394
