Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
1176	0	-94.07923	-107.3664	13.28719	0.03897751	0.00142492	0.0002574879	0.03516446	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.0203951	0.04379483	0.000257488	0.0389775	0.00142492	0.04065992	0.5016024
1177	1	-96.83908	-104.6458	7.806766	0.03211426	0.004927844	0.02687836	0.2106933	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.0487907	0.1354559	0.0268784	0.0321143	0.00492784	0.06392047	0.7633026
1178	0	-93.6902	-105.637	11.94677	0.0113171	0.01739336	0.01478786	0.1001728	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.0239174	0.07855663	0.0147879	0.0113171	0.0173934	0.04349833	0.5498475
1179	1	-97.27229	-106.269	8.996702	0.04040627	0.01595117	0.01455675	0.106983	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0398453	0.0357291	0.0145567	0.0404063	0.0159512	0.07091419	0.5618807
1180	0	-93.92995	-106.2402	12.31026	0.01712192	0.01331212	0.007090671	0.1036449	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.0193077	0.1108619	0.00709067	0.0171219	0.0133121	0.0375247	0.5145317
1181	1	-96.63993	-104.0405	7.400561	0.02600102	0.02202562	0.03374818	0.1140986	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.0730604	0.05709438	0.0337482	0.026001	0.0220256	0.08177482	0.8934334
1182	0	-95.67521	-107.668	11.99276	0.02051374	0.01652032	0.008172051	0.09094637	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.0134547	0.06256395	0.00817205	0.0205137	0.0165203	0.04520611	0.2976308
1183	1	-96.30066	-105.7359	9.435199	0.03243978	0.01375994	0.02284047	0.06241794	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.0619058	0.05907148	0.0228405	0.0324398	0.0137599	0.06904019	0.8966625
1184	0	-96.36098	-103.1225	6.761554	0.01579174	0.02567686	0.04954582	0.07359757	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.0710198	0.04993541	0.0495458	0.0157917	0.0256769	0.09101442	0.7803137
1185	1	-97.1484	-102.7763	5.62788	0.007064221	0.06539316	0.0308138	0.02898834	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.0924761	0.05992152	0.0308138	0.00706422	0.0653932	0.1032712	0.8954684
1186	0	-98.08861	-109.8951	11.80652	0.01106701	0.02285152	0.01091289	0.04996645	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.1266919	0.0109129	0.011067	0.0228515	0.04483141	0.2405037
1187	1	-93.68013	-105.3603	11.68021	0.01270283	0.02417325	0.01010895	0.06810953	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.0258489	0.09517718	0.0101089	0.0127028	0.0241733	0.04698503	0.5501527
1188	0	-93.71044	-106.2517	12.54128	0.01313342	0.01757352	0.01100426	0.05414856	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.0274251	0.08670834	0.0110043	0.0131334	0.0175735	0.0417112	0.6574998
1189	1	-93.74288	-106.1627	12.41981	0.002747215	0.01943628	0.02076889	0.0866671	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.0206596	0.05135022	0.0207689	0.00274722	0.0194363	0.04295238	0.4809882
1190	0	-94.1732	-104.4192	10.24601	0.008711064	0.02485685	0.02647457	0.09377025	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.040813	0.05527767	0.0264746	0.00871106	0.0248568	0.06004248	0.6797361
1191	1	-94.99151	-103.9048	8.913343	0.02370993	0.02473553	0.01766182	0.1281177	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.0492197	0.08096978	0.0176618	0.0237099	0.0247355	0.06610728	0.7445431
1192	0	-95.07999	-107.5186	12.43858	0.01471523	0.004415991	0.02647457	0.06746708	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.0352469	0.03663603	0.0264746	0.0147152	0.00441599	0.04560579	0.7728599
1193	1	-95.62039	-105.6268	10.00645	0.008523062	0.01427946	0.03547654	0.1107507	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.0305423	0.08354544	0.0354765	0.00852306	0.0142795	0.05827906	0.5240707
1194	0	-94.44634	-106.1342	11.68782	0.001776037	0.02895423	0.01776662	0.06773384	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.0225168	0.07653767	0.0177666	0.00177604	0.0289542	0.04849689	0.4642946
1195	1	-94.51079	-104.8227	10.31191	0.008523062	0.0002922773	0.04649479	0.08250975	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.0371669	0.1170878	0.0464948	0.00852306	0.000292277	0.05531013	0.6719733
1196	0	-95.27564	-107.0189	11.74327	0.002984339	0.03751174	0.005222926	0.08668616	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.0164364	0.08558006	0.00522293	0.00298434	0.0375117	0.04571901	0.3595099
1197	1	-96.25009	-107.7143	11.46422	0.03143356	0.0007493371	0.00474629	0.1467293	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.0111537	0.1595726	0.00474629	0.0314336	0.000749337	0.03692919	0.3020307
1198	0	-95.69857	-103.9855	8.286908	0.02449513	0.03752393	0.007374856	0.1147349	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.0481822	0.1173126	0.00737486	0.0244951	0.0375239	0.06939392	0.6943294
1199	1	-96.0662	-104.2	8.133779	0.02908578	0.03263399	0.006507287	0.1610252	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.0496199	0.1004242	0.00650729	0.0290858	0.032634	0.06822705	0.7272765
1200	0	-95.33778	-104.0208	8.683063	0.0249683	0.01824995	0.0333378	0.06704012	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.0648716	0.03891495	0.0333378	0.0249683	0.0182499	0.07655605	0.8473733
1201	1	-94.76187	-104.0971	9.335204	0.003794223	0.04886961	0.01266125	0.04865296	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.0494082	0.1276929	0.0126612	0.00379422	0.0488696	0.06532508	0.7563431
1202	0	-95.15539	-104.4071	9.251701	0.01660612	0.01933647	0.03486772	0.06815097	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.0484883	0.05031558	0.0348677	0.0166061	0.0193365	0.0708103	0.684763
1203	1	-96.2948	-104.664	8.369181	0.002192975	0.06308232	0.003577724	0.1205802	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.0576097	0.109771	0.00357772	0.00219298	0.0630823	0.06885302	0.836705
1204	0	-95.30462	-104.8315	9.52691	0.006189544	0.03941788	0.01491995	0.07688164	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.0365598	0.138222	0.01492	0.00618954	0.0394179	0.06052738	0.6040216
1205	1	-95.08207	-106.3077	11.22565	0.01525997	0.03399265	0.003030196	0.09744636	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.0419747	0.04732915	0.0030302	0.01526	0.0339927	0.05228282	0.8028388
1206	0	-95.76669	-104.1848	8.418146	8.1743e-05	0.0662364	0.01266189	0.02990421	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.056485	0.07327506	0.0126619	8.1743e-05	0.0662364	0.07898003	0.7151806
1207	1	-97.05618	-107.0835	10.02736	0.02420326	0.03476628	0.002862847	0.04363193	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.0545432	0.1056699	0.00286285	0.0242033	0.0347663	0.06183239	0.8821132
1208	0	-96.40438	-103.9792	7.574801	5.90974e-06	0.0662364	0.01369602	0.05049615	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.0550587	0.1254469	0.013696	5.90974e-06	0.0662364	0.07993833	0.6887644
1209	1	-94.35312	-104.6402	10.28706	0.003409101	0.02956008	0.02273737	0.07267797	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.0417006	0.1246179	0.0227374	0.0034091	0.0295601	0.05570656	0.7485767
1210	0	-94.47148	-107.2537	12.7822	6.351334e-05	0.01819993	0.02298207	0.02933245	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.0284084	0.09305546	0.0229821	6.35133e-05	0.0181999	0.04124551	0.6887644
1211	1	-95.67293	-107.3582	11.68524	0.0002232638	0.02558252	0.01152558	0.1498567	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.00958995	0.1294868	0.0115256	0.000223264	0.0255825	0.03733136	0.2568873
1212	0	-93.90331	-106.0441	12.14082	0.002780077	0.01941901	0.01753791	0.1129216	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.0183018	0.09181798	0.0175379	0.00278008	0.019419	0.039737	0.4605745
1213	1	-95.20115	-106.576	11.37486	6.318284e-06	0.005458815	0.03028942	0.1676112	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.0189433	0.1618089	0.0302894	6.31828e-06	0.00545882	0.03575455	0.5298164
1214	0	-95.29034	-105.7385	10.44814	0.004962049	0.01893248	0.03260709	0.07741071	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.0284563	0.09417795	0.0326071	0.00496205	0.0189325	0.05650162	0.5036362
1215	1	-95.84178	-106.9577	11.11589	0.007768256	0.02056961	0.01462993	0.1312331	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.0324859	0.1369906	0.0146299	0.00776826	0.0205696	0.0429678	0.7560515
1216	0	-93.67113	-105.9003	12.22919	0.006087741	0.007302641	0.03260709	0.04497833	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.0285639	0.07533363	0.0326071	0.00608774	0.00730264	0.04599747	0.6209892
