Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
63	1	-33.19104	-47.93078	14.73973	0.01880016	0.008791657	0.005141896	0.02866786	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.00278065	0.001474248	0.0051419	0.0188002	0.00879166	0.03273371	0.08494759
64	0	-33.98899	-48.24689	14.25789	0.003333065	0.005941802	0.02496271	0.06757481	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0106755	0.0004804991	0.0249627	0.00333306	0.0059418	0.03423758	0.3118052
65	1	-32.51644	-46.77024	14.25379	0.00773888	0.002500461	0.02744982	0.04250394	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.00282132	0.002387737	0.0274498	0.00773888	0.00250046	0.03768916	0.07485763
66	0	-29.09065	-44.36859	15.27793	0.002006116	0.0009072646	0.02332797	0.02000994	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.00133864	0.0006529645	0.023328	0.00200612	0.000907265	0.02624135	0.05101245
67	1	-30.80681	-46.42591	15.6191	0.0006865876	0.00221918	0.01789992	0.02190725	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.00224768	0.001762914	0.0178999	0.000686588	0.00221918	0.02080569	0.1080322
68	0	-31.00718	-45.6306	14.62342	0.002565921	0.01152708	0.02148502	0.02181419	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.000718561	0.00053356	0.021485	0.00256592	0.0115271	0.03557802	0.02019677
69	1	-33.85211	-47.52902	13.67691	0.001136842	0.0252988	0.02441666	0.01142122	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.0108568	0.001258517	0.0244167	0.00113684	0.0252988	0.05085231	0.2134972
70	0	-29.55054	-43.27639	13.72585	0.0006334577	0.002701658	0.047362	0.008468234	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0153767	0.0003774262	0.047362	0.000633458	0.00270166	0.05069711	0.3033052
71	1	-31.90857	-47.05502	15.14646	0.002910109	0.01577521	0.00859483	0.02546182	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.00173155	0.001254322	0.00859483	0.00291011	0.0157752	0.02728015	0.06347303
72	0	-28.67636	-43.0297	14.35335	0.0004460535	0.007215469	0.03422312	0.005430007	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0120615	0.0008526071	0.0342231	0.000446054	0.00721547	0.04188464	0.2879691
73	1	-32.89263	-47.01455	14.12191	0.001373152	0.01673054	0.02328965	0.02819786	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.0132136	0.004583541	0.0232897	0.00137315	0.0167305	0.04139335	0.3192199
74	0	-29.41687	-44.40912	14.99225	0.01054912	0.0003845532	0.02055877	0.01108996	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.00363436	0.002278297	0.0205588	0.0105491	0.000384553	0.03149244	0.1154041
75	1	-32.1095	-46.62757	14.51807	0.002293658	0.01257768	0.02066989	0.006413225	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.00839549	0.02672057	0.0206699	0.00229366	0.0125777	0.03554123	0.2362184
76	0	-33.23735	-47.17804	13.94068	0.003804732	0.002466597	0.03774757	0.02493692	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.000442151	0.008035789	0.0377476	0.00380473	0.0024666	0.04401889	0.01004457
77	1	-30.00788	-44.65132	14.64345	0.0015821	0.001587351	0.03187073	0.007543672	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.00808541	0.0164747	0.0318707	0.0015821	0.00158735	0.03504018	0.2307467
78	0	-31.46243	-44.44288	12.98046	0.001602334	0.001121524	0.05909821	0.005452362	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.0180167	0.001952424	0.0590982	0.00160233	0.00112152	0.06182207	0.2914289
79	1	-33.75431	-48.05224	14.29793	0.006132831	0.01901158	0.01275373	0.01071629	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0117277	0.0283345	0.0127537	0.00613283	0.0190116	0.03789814	0.3094533
80	0	-25.92228	-40.87943	14.95715	0.0009308888	0.003190933	0.02931022	0.001508512	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00846318	0.00212203	0.0293102	0.000930889	0.00319093	0.03343204	0.2531457
81	1	-31.08039	-45.74194	14.66155	0.005340934	0.004685203	0.02594074	0.006205412	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.0156527	0.009673443	0.0259407	0.00534093	0.0046852	0.03596687	0.4351973
82	0	-29.18443	-43.86928	14.68485	0.00457062	0.006828817	0.02574339	0.003395784	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.0127753	0.00212203	0.0257434	0.00457062	0.00682882	0.03714283	0.3439494
83	1	-32.72262	-46.94792	14.22531	0.006623723	0.003949795	0.03030773	0.009604112	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.0217931	0.01633507	0.0303077	0.00662372	0.0039498	0.04088124	0.5330831
84	0	-30.38945	-45.2363	14.84684	4.32308e-05	0.008859399	0.02268875	0.005396489	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.00105252	0.02183646	0.0226887	4.32308e-05	0.0088594	0.03159138	0.03331673
85	1	-37.97083	-52.20231	14.23148	0.02638716	0.01230634	0.0004069044	0.005098	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.0221606	0.03238691	0.000406904	0.0263872	0.0123063	0.03910041	0.5667624
86	0	-32.30137	-47.7771	15.47573	0.0004103737	0.006434672	0.01438316	0.004197166	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.00239872	0.03092447	0.0143832	0.000410374	0.00643467	0.02122821	0.112997
87	1	-32.33796	-47.40254	15.06458	0.01031851	0.0134482	0.005106056	0.006317985	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.001077	0.01770903	0.00510606	0.0103185	0.0134482	0.02887277	0.03730174
88	0	-35.2118	-49.679	14.4672	0.003879845	0.02871386	0.006055144	0.003002295	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.0215876	0.01399465	0.00605514	0.00387985	0.0287139	0.03864885	0.5585579
89	1	-31.54963	-46.61707	15.06744	0.01172171	0.001372022	0.01656586	0.002946466	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.00941823	0.0154203	0.0165659	0.0117217	0.00137202	0.0296596	0.3175441
90	0	-28.69421	-43.99987	15.30565	0.001923681	0.003212567	0.02142662	0.002018874	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.00116765	0.01367621	0.0214266	0.00192368	0.00321257	0.02656287	0.04395808
91	1	-31.57849	-46.48597	14.90749	0.002531256	0.006803982	0.02127522	0.001781052	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.00893158	0.02608699	0.0212752	0.00253126	0.00680398	0.03061046	0.2917821
92	0	-30.09645	-44.66274	14.56628	0.001252421	0.004548232	0.03073988	0.003270867	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.00746934	0.01821666	0.0307399	0.00125242	0.00454823	0.03654053	0.2044125
93	1	-31.201	-45.77969	14.57868	0.001047948	0.00851069	0.02524867	0.003579941	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.00362536	0.028505	0.0252487	0.00104795	0.00851069	0.03480731	0.104155
94	0	-31.06793	-45.38032	14.31239	0.007689578	0.003228683	0.03073988	0.002686241	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.0208556	0.009238577	0.0307399	0.00768958	0.00322868	0.04165814	0.5006364
95	1	-29.96608	-44.82917	14.86309	0.0007533151	0.001825758	0.02834777	0.003235406	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.00165444	0.02691102	0.0283478	0.000753315	0.00182576	0.03092684	0.05349525
96	0	-29.26917	-44.11123	14.84205	0.004837793	0.0006995163	0.02717913	0.01216298	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.000436292	0.007865285	0.0271791	0.00483779	0.000699516	0.03271644	0.01333556
97	1	-32.5568	-48.33032	15.77351	0.003402273	0.003435192	0.01328793	0.002818473	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.00794852	0.01005688	0.0132879	0.00340227	0.00343519	0.02012539	0.3949496
98	0	-30.39294	-45.13056	14.73762	0.002178131	0.00369989	0.02717913	0.01002155	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.00429151	0.01812331	0.0271791	0.00217813	0.00369989	0.03305715	0.1298211
99	1	-29.05041	-43.93225	14.88184	0.0002012015	0.002210777	0.02952166	0.008882287	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.00306423	0.01251351	0.0295217	0.000201201	0.00221078	0.03193364	0.09595605
100	0	-27.27128	-42.34	15.06871	0.001429289	0.00273329	0.02675909	0.003885379	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.0033823	0.005734333	0.0267591	0.00142929	0.00273329	0.03092167	0.1093828
101	1	-31.50389	-46.21905	14.71516	0.00137676	0.004781383	0.02810906	0.01355599	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.0156874	0.008569846	0.0281091	0.00137676	0.00478138	0.03426721	0.4577954
102	0	-31.55944	-45.60389	14.04444	0.01345602	0.006691783	0.02586576	0.007344288	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.0140679	0.001629244	0.0258658	0.013456	0.00669178	0.04601357	0.3057336
103	1	-30.89331	-45.41654	14.52323	0.005449988	0.002629337	0.02810906	0.006952633	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.00260421	0.02124564	0.0281091	0.00544999	0.00262934	0.03618839	0.0719626
104	0	-33.60388	-47.85782	14.25395	0.001697818	0.03149626	0.008365216	0.01544	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.00782382	0.003004721	0.00836522	0.00169782	0.0314963	0.04155929	0.1882569
105	1	-34.86607	-47.88912	13.02305	0.005419516	0.01540287	0.03640803	0.02018537	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.0301207	0.01432014	0.036408	0.00541952	0.0154029	0.05723041	0.5263053
106	0	-33.58755	-48.74481	15.15725	0.007017804	0.00807467	0.01196847	0.02612325	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.0107024	0.001010267	0.0119685	0.0070178	0.00807467	0.02706094	0.3954929
107	1	-29.85115	-44.72959	14.87844	0.002394548	0.003001174	0.02663764	0.006231092	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.00662042	0.01482321	0.0266376	0.00239455	0.00300117	0.03203336	0.2066728
108	0	-34.79484	-48.76963	13.9748	0.001361845	0.01498958	0.0207753	0.07257015	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.00137712	0.004062729	0.0207753	0.00136185	0.0149896	0.03712672	0.03709248
109	1	-32.20019	-46.21771	14.01752	0.001813101	0.005082112	0.03606089	0.01911759	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.00645883	0.01342957	0.0360609	0.0018131	0.00508211	0.04295611	0.1503588
110	0	-36.31439	-49.49163	13.17724	0.009015783	0.004877658	0.03268446	0.08524982	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.0210402	0.006589633	0.0326845	0.00901578	0.00487766	0.0465779	0.4517201
111	1	-31.53797	-45.74574	14.20777	0.007702109	0.004180093	0.02966613	0.01595194	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.00737438	0.007184774	0.0296661	0.00770211	0.00418009	0.04154833	0.1774893
112	0	-33.62862	-47.59349	13.96486	0.009015783	0.001316155	0.02901489	0.05802555	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.00553316	0.004438	0.0290149	0.00901578	0.00131616	0.03934683	0.1406254
113	1	-32.49341	-48.04152	15.54811	0.0008610704	0.001364492	0.01649263	0.02519596	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.00017705	0.01983055	0.0164926	0.00086107	0.00136449	0.01871819	0.009458728
114	0	-30.87144	-45.93012	15.05868	0.00240343	0.007390114	0.01850389	0.02322494	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.00290187	0.005320658	0.0185039	0.00240343	0.00739011	0.02829744	0.1025489
115	1	-30.01934	-44.21685	14.19751	4.47798e-05	0.00141153	0.04073826	0.008341408	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.00652139	0.01140816	0.0407383	4.47798e-05	0.00141153	0.04219457	0.1545551
116	0	-32.99428	-48.09687	15.10259	0.005989217	0.007529599	0.01294666	0.01683279	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.00669282	0.01983425	0.0129467	0.00598922	0.0075296	0.02646548	0.2528888
117	1	-31.0269	-45.23282	14.20592	4.94257e-05	9.478479e-05	0.04073826	0.01165851	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.00191261	0.016211	0.0407383	4.94257e-05	9.47848e-05	0.04088247	0.04678315
118	0	-32.47231	-47.50269	15.03038	0.01409769	0.001807764	0.01053216	0.01328584	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.0008345	0.030792	0.0105322	0.0140977	0.00180776	0.02643762	0.03156486
119	1	-31.14331	-46.76018	15.61687	0.005449907	0.0005842113	0.01429818	0.0191648	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.000207945	0.00796216	0.0142982	0.00544991	0.000584211	0.0203323	0.01022733
120	0	-36.32737	-50.91832	14.59095	0.01409769	0.005754521	0.00914734	0.005746971	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.00393231	0.06477645	0.00914734	0.0140977	0.00575452	0.02899955	0.135599
121	1	-37.48041	-51.27738	13.79697	0.003923138	0.01628558	0.02397601	0.01793747	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0344744	0.0282738	0.023976	0.00392314	0.0162856	0.04418473	0.7802342
122	0	-34.82075	-48.56367	13.74291	0.007311591	0.01494687	0.01971164	0.01212385	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.00908667	0.05461852	0.0197116	0.00731159	0.0149469	0.0419701	0.2165033
123	1	-35.79316	-49.87937	14.08621	0.02071138	0.00504913	0.01212195	0.01877266	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.0180453	0.04155704	0.0121219	0.0207114	0.00504913	0.03788246	0.4763484
124	0	-34.47046	-49.16168	14.69121	0.008436776	0.01713194	0.003347555	0.01083497	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.00174584	0.05023102	0.00334755	0.00843678	0.0171319	0.02891627	0.06037578
125	1	-34.70171	-48.50828	13.80657	0.01369288	0.003071656	0.02245093	0.02478917	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.00666485	0.05440104	0.0224509	0.0136929	0.00307166	0.03921547	0.1699546
126	0	-30.95933	-45.99082	15.03149	0.001460325	0.004657186	0.02242653	0.01936265	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.00573509	0.01021787	0.0224265	0.00146033	0.00465719	0.02854404	0.2009207
127	1	-36.03726	-50.09824	14.06098	0.006347328	0.01798614	0.007705498	0.07874615	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.00708166	0.02401598	0.0077055	0.00634733	0.0179861	0.03203896	0.2210327
128	0	-34.59192	-48.79342	14.2015	0.01050066	0.001664458	0.02660609	0.0314765	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.0227256	0.01125487	0.0266061	0.0105007	0.00166446	0.0387712	0.5861469
129	1	-34.05085	-48.02445	13.9736	0.008716629	0.01774307	0.01632092	0.02532314	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.00862188	0.01281513	0.0163209	0.00871663	0.0177431	0.04278062	0.2015371
130	0	-30.52333	-45.20718	14.68385	0.004933153	0.0006988756	0.02914715	0.01679415	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.0115838	0.004965955	0.0291472	0.00493315	0.000698876	0.03477918	0.3330663
131	1	-33.0727	-47.53124	14.45854	0.005970394	0.0006956114	0.02328732	0.03246054	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.00208203	0.04479051	0.0232873	0.00597039	0.000695611	0.02995333	0.06950929
132	0	-33.80885	-47.4968	13.68795	0.004485	0.01556749	0.02914715	0.01232042	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.0286102	0.01054212	0.0291472	0.004485	0.0155675	0.04919964	0.5815131
133	1	-31.1436	-46.0882	14.9446	0.002360597	0.002089785	0.02328732	0.02155325	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.00118672	0.02222385	0.0232873	0.0023606	0.00208979	0.02773771	0.04278353
