Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
58	0	-24.61252	-35.28184	10.66932	0.04080428	0.02042381	0.01600961	0.1309091	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.0193614	0.04885783	0.0160096	0.0408043	0.0204238	0.0772377	0.2506733
59	1	-26.82853	-35.38308	8.554549	0.05207261	0.01159221	0.02086502	0.2376281	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.0306561	0.1166451	0.020865	0.0520726	0.0115922	0.08452983	0.3626665
60	0	-26.87214	-36.85411	9.981977	0.03864293	0.03228868	0.02626135	0.1194588	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.021194	0.02786938	0.0262613	0.0386429	0.0322887	0.09719296	0.2180613
61	1	-23.40316	-34.56122	11.15806	0.001775721	0.0346991	0.02082107	0.09600509	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.00203965	0.1359937	0.0208211	0.00177572	0.0346991	0.05729589	0.03559857
62	0	-23.21464	-35.96372	12.74908	0.01354642	0.009789836	0.02626135	0.09311882	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.0147454	0.01880835	0.0262613	0.0135464	0.00978984	0.04959761	0.2973015
63	1	-23.65168	-36.04802	12.39635	0.001644099	0.007927412	0.0358099	0.1267998	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.0150549	0.04177674	0.0358099	0.0016441	0.00792741	0.04538141	0.3317406
64	0	-22.89582	-35.34906	12.45324	0.0359102	0.008766504	0.006272709	0.1216484	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.0130567	0.01300943	0.00627271	0.0359102	0.0087665	0.05094941	0.2562684
65	1	-22.80279	-35.92069	13.11791	0.01888707	0.006848976	0.01199186	0.1104819	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.00499186	0.02474197	0.0119919	0.0188871	0.00684898	0.03772791	0.132312
66	0	-25.07879	-36.5213	11.44251	0.04577215	0.01064254	0.002771715	0.1588457	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.034193	0.03512302	0.00277172	0.0457721	0.0106425	0.0591864	0.577717
67	1	-25.16737	-35.58521	10.41784	0.04945274	0.006836721	0.02234788	0.112096	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.0388408	0.08572349	0.0223479	0.0494527	0.00683672	0.07863734	0.4939227
68	0	-25.28412	-35.78629	10.50216	0.04577215	0.01731228	0.006575412	0.2010295	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0303693	0.0338736	0.00657541	0.0457721	0.0173123	0.06965984	0.4359658
69	1	-25.81385	-35.24156	9.427707	0.04185906	0.02244588	0.01736718	0.1249413	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.0280061	0.1565048	0.0173672	0.0418591	0.0224459	0.08167213	0.3429089
70	0	-26.84747	-37.00166	10.15419	0.02771167	0.0438674	0.01271187	0.1744848	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.00983977	0.02103565	0.0127119	0.0277117	0.0438674	0.08429093	0.1167358
71	1	-28.5145	-35.98472	7.470219	0.04873688	0.03159405	0.009463891	0.2886557	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.0296234	0.147357	0.00946389	0.0487369	0.0315941	0.08979482	0.3299011
72	0	-24.09829	-36.26881	12.17053	0.004221402	0.01504114	0.04060718	0.1042545	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.0287148	0.01344826	0.0406072	0.0042214	0.0150411	0.05986971	0.4796213
73	1	-25.9932	-35.50358	9.510384	0.05093932	0.0016412	0.01938852	0.2473168	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.0281994	0.07505634	0.0193885	0.0509393	0.0016412	0.07196905	0.3918272
74	0	-23.28496	-35.55504	12.27008	0.04663612	0.007543754	0.009350914	0.07797553	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.00610005	0.01120963	0.00935091	0.0466361	0.00754375	0.06353079	0.09601724
75	1	-22.33651	-35.29413	12.95762	0.03417947	0.005315029	0.005048517	0.08884405	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.00288591	0.02785634	0.00504852	0.0341795	0.00531503	0.04454302	0.06478938
76	0	-25.5813	-37.75906	12.17776	0.0008717476	0.005765477	0.02841989	0.2124007	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.00439218	0.03037851	0.0284199	0.000871748	0.00576548	0.03505712	0.1252865
77	1	-22.12149	-35.28648	13.16499	0.02044826	0.01271313	0.01103322	0.08106468	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.000474703	0.01666439	0.0110332	0.0204483	0.0127131	0.0441946	0.01074119
78	0	-23.54731	-36.58026	13.03295	0.001763515	0.02310155	0.01175942	0.139377	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.00594263	0.009936746	0.0117594	0.00176352	0.0231016	0.03662449	0.1622584
79	1	-23.11541	-35.94198	12.82657	0.005948851	0.02615835	0.01967096	0.05588416	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.0138382	0.03723827	0.019671	0.00594885	0.0261584	0.05177816	0.267259
80	0	-22.70406	-34.99835	12.29429	0.03296072	0.01674603	0.008816423	0.09674789	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.00344034	0.01540497	0.00881642	0.0329607	0.016746	0.05852317	0.05878587
81	1	-23.44079	-34.9465	11.50571	0.005065901	0.0350065	0.01967096	0.08131238	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.0145401	0.1035126	0.019671	0.0050659	0.0350065	0.05974336	0.2433753
82	0	-24.3889	-35.62052	11.23162	0.0009321245	0.003123145	0.06989029	0.1119032	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.0229783	0.02832499	0.0698903	0.000932125	0.00312314	0.07394556	0.3107461
83	1	-23.68176	-35.02555	11.3438	0.00326716	0.03187319	0.01321163	0.1003673	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.0106151	0.1584035	0.0132116	0.00326716	0.0318732	0.04835198	0.2195371
84	0	-24.42409	-35.47751	11.05342	0.03818217	0.03371106	0.001673026	0.08999081	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.00730648	0.06998053	0.00167303	0.0381822	0.0337111	0.07356625	0.09931837
85	1	-24.05403	-35.09997	11.04594	0.003016041	0.03201263	0.03268674	0.1215516	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.00364722	0.06883146	0.0326867	0.00301604	0.0320126	0.06771541	0.05386093
86	0	-25.71245	-35.4984	9.785955	0.05830151	0.01860855	0.008380972	0.1213255	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.0430337	0.1059478	0.00838097	0.0583015	0.0186085	0.08529103	0.5045514
87	1	-24.16575	-34.7253	10.55955	0.02620569	0.01272506	0.009349358	0.1819094	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.00637656	0.1556506	0.00934936	0.0262057	0.0127251	0.04828011	0.1320744
88	0	-23.56785	-36.15431	12.58646	0.03307542	0.0005375383	0.00036716	0.1348678	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.00453652	0.07250212	0.00036716	0.0330754	0.000537538	0.03398012	0.1335052
89	1	-26.16354	-36.12903	9.965489	0.01431659	0.0226348	0.02160649	0.2246907	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.0297188	0.1201667	0.0216065	0.0143166	0.0226348	0.05855788	0.5075117
90	0	-23.95005	-34.79915	10.8491	0.00302727	0.01839677	0.03896564	0.1185205	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.0124578	0.128689	0.0389656	0.00302727	0.0183968	0.06038968	0.2062905
91	1	-23.82722	-35.26507	11.43785	0.01111926	0.03746187	0.01242817	0.07890365	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.0222528	0.1062891	0.0124282	0.0111193	0.0374619	0.06100929	0.364744
92	0	-29.26374	-36.11572	6.851984	0.01559903	0.003610947	0.08972365	0.2557523	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.067174	0.1450499	0.0897237	0.015599	0.00361095	0.1089336	0.6166502
93	1	-32.2166	-37.46569	5.249094	0.01666453	0.06349358	0.06798752	0.104225	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.116636	0.2580607	0.0679875	0.0166645	0.0634936	0.1481456	0.7873066
94	0	-24.72806	-34.71827	9.99021	0.04755519	0.0003542796	0.008984204	0.2381644	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.00997998	0.1126585	0.0089842	0.0475552	0.00035428	0.05689367	0.1754147
95	1	-24.82393	-34.46344	9.639508	0.007716799	0.002369532	0.03870492	0.1877858	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.000429894	0.2391867	0.0387049	0.0077168	0.00236953	0.04879125	0.008810875
96	0	-26.83573	-36.59071	9.754973	0.004981344	0.049173	0.0281296	0.1704966	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.00126555	0.07512091	0.0281296	0.00498134	0.049173	0.08228394	0.01538022
97	1	-25.56185	-35.28513	9.723283	0.04330478	0.01129383	0.01612496	0.1213604	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.00570407	0.1860374	0.016125	0.0433048	0.0112938	0.07072357	0.08065296
98	0	-24.85327	-35.40336	10.55008	0.04719497	0.01350464	0.0004749661	0.2008778	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.0251705	0.07225342	0.000474966	0.047195	0.0135046	0.06117457	0.4114529
99	1	-27.11427	-35.06225	7.94798	0.01957343	0.02148017	0.03250072	0.2241884	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.0266043	0.2463878	0.0325007	0.0195734	0.0214802	0.07355431	0.3616965
100	0	-26.29693	-35.69814	9.401203	0.005545706	0.01103329	0.07683773	0.1617284	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.0452009	0.06282277	0.0768377	0.00554571	0.0110333	0.09341673	0.4838627
101	1	-24.40018	-34.73428	10.3341	0.008931169	0.02955019	0.005120026	0.2300119	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.00237604	0.1538145	0.00512003	0.00893117	0.0295502	0.04360139	0.05449467
102	0	-23.82487	-35.11327	11.2884	0.01704501	0.03782975	0.0129068	0.08215546	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0069861	0.0836465	0.0129068	0.017045	0.0378297	0.06778155	0.1030679
103	1	-24.66712	-35.75729	11.09017	0.02765773	0.02077831	0.02808023	0.03877458	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.0226112	0.1025651	0.0280802	0.0276577	0.0207783	0.07651627	0.2955081
104	0	-22.76093	-35.28529	12.52436	0.0001994788	0.03268679	0.01067775	0.09142024	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.00734462	0.07356956	0.0106778	0.000199479	0.0326868	0.04356402	0.1685938
105	1	-24.35126	-36.15476	11.80349	0.006407556	0.0182068	0.04149338	0.01978762	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.0153474	0.1029916	0.0414934	0.00640756	0.0182068	0.06610774	0.2321576
106	0	-22.97772	-35.32106	12.34334	0.0212027	0.02412915	0.01139708	0.03419465	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.000912042	0.08215018	0.0113971	0.0212027	0.0241291	0.05672893	0.0160772
107	1	-22.73643	-35.33366	12.59723	0.007660035	0.0399961	0.005149059	0.01511904	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.00556129	0.09573057	0.00514906	0.00766004	0.0399961	0.05280519	0.105317
108	0	-26.7174	-36.35436	9.636959	0.00678747	0.04304603	0.005434588	0.1085814	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.0178151	0.2858084	0.00543459	0.00678747	0.043046	0.05526808	0.3223406
109	1	-25.29147	-37.07671	11.78524	0.02855502	0.0281658	0.003629871	0.03463004	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.0364528	0.1191628	0.00362987	0.028555	0.0281658	0.06035069	0.6040166
110	0	-23.00541	-35.91731	12.91189	0.004381961	0.01342803	0.01766465	0.0394885	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.000242009	0.1277609	0.0176647	0.00438196	0.013428	0.03547465	0.006822024
111	1	-26.53912	-36.06418	9.525066	0.03517448	0.06563036	0.004258882	0.07452639	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.0683896	0.078588	0.00425888	0.0351745	0.0656304	0.1050637	0.6509343
112	0	-23.15304	-36.28849	13.13546	0.004220169	0.01342803	0.01294782	0.07461155	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	9.28808e-07	0.09501612	0.0129478	0.00422017	0.013428	0.03059602	3.035714e-05
113	1	-24.17593	-36.67298	12.49705	0.006926634	0.0241322	0.004631513	0.1271315	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.010887	0.08050834	0.00463151	0.00692663	0.0241322	0.03569035	0.3050391
114	0	-23.17787	-35.07361	11.89574	0.03053722	0.00845107	0.01262157	0.05003693	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.000117513	0.1370219	0.0126216	0.0305372	0.00845107	0.05160986	0.00227694
115	1	-22.92536	-35.60738	12.68202	0.01790259	0.0337131	0.006816494	0.0359427	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.00379525	0.03789915	0.00681649	0.0179026	0.0337131	0.05843218	0.0649513
116	0	-23.46251	-35.37828	11.91577	0.006921635	0.006014334	0.04174904	0.06503705	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.0108899	0.1044279	0.041749	0.00692163	0.00601433	0.05468501	0.1991384
