Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2554	0	-35.34525	-45.83382	10.48858	0.01828042	0.03009861	0.07395039	0.02049214	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.0543738	0.04325131	0.0739504	0.0182804	0.0300986	0.1223294	0.4444867
2555	1	-33.83421	-45.28694	11.45273	0.02748859	0.05265839	0.01117416	0.04473454	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.00668866	0.01733572	0.0111742	0.0274886	0.0526584	0.09132114	0.07324333
2556	0	-36.4493	-46.79845	10.34915	0.006255111	0.0731102	0.04404757	0.003524691	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.0673849	0.07085111	0.0440476	0.00625511	0.0731102	0.1234129	0.546012
2557	1	-34.98993	-45.96212	10.97219	0.03266878	0.06429623	0.01466027	0.02734917	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.0439689	0.02073817	0.0146603	0.0326688	0.0642962	0.1116253	0.3938974
2558	0	-35.45645	-46.11999	10.66353	0.002619163	0.0731102	0.03435983	0.006507687	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.0278981	0.07713864	0.0343598	0.00261916	0.0731102	0.1100892	0.253414
2559	1	-35.51069	-46.42815	10.91746	0.02409026	0.074255	0.01293413	0.02039499	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.0212688	0.03422248	0.0129341	0.0240903	0.074255	0.1112794	0.1911301
2560	0	-34.76761	-45.71442	10.94681	0.02605742	0.02000849	0.04145989	0.0130324	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.0168484	0.111226	0.0414599	0.0260574	0.0200085	0.0875258	0.1924967
2561	1	-34.68273	-45.76439	11.08165	0.03038395	0.05062592	0.005756048	0.05648081	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.00822938	0.05661471	0.00575605	0.030384	0.0506259	0.08676592	0.09484581
2562	0	-33.04319	-45.48146	12.43827	0.01615449	0.02392206	0.02093595	0.01029055	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.00546147	0.04582993	0.0209359	0.0161545	0.0239221	0.0610125	0.08951394
2563	1	-35.77316	-47.29995	11.52679	0.01763426	0.02983556	0.03622782	0.03927621	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.0382051	0.03868025	0.0362278	0.0176343	0.0298356	0.08369763	0.456466
2564	0	-32.82226	-45.05157	12.22931	0.004310674	0.02281109	0.04345629	0.01461617	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.0148084	0.03317311	0.0434563	0.00431067	0.0228111	0.07057805	0.2098155
2565	1	-36.66715	-49.34116	12.67401	0.02382225	0.001252742	0.01857015	0.06114463	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.00403339	0.02446552	0.0185701	0.0238223	0.00125274	0.04364515	0.09241337
2566	0	-37.13768	-48.08043	10.94276	0.01464792	0.04074184	0.03719917	0.04012667	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.0490023	0.06906707	0.0371992	0.0146479	0.0407418	0.09258893	0.5292462
2567	1	-37.04789	-46.91822	9.870335	0.04709618	0.01215843	0.02836933	0.0947877	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.0117854	0.136818	0.0283693	0.0470962	0.0121584	0.08762393	0.1345001
2568	0	-34.23186	-45.3916	11.15974	0.02542636	0.01167234	0.06455105	0.02471815	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.0147979	0.03509298	0.0645511	0.0254264	0.0116723	0.1016498	0.1455774
2569	1	-35.59233	-46.18542	10.59309	0.04709618	0.00133851	0.05691279	0.06648585	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0376742	0.0386923	0.0569128	0.0470962	0.00133851	0.1053475	0.3576185
2570	0	-30.81062	-43.19408	12.38346	0.003413961	0.03312316	0.04017933	0.005837439	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.00357728	0.007781706	0.0401793	0.00341396	0.0331232	0.07671645	0.0466299
2571	1	-34.81478	-45.84692	11.03214	0.05319353	0.01603677	0.02513628	0.05917672	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.0162952	0.03564751	0.0251363	0.0531935	0.0160368	0.09436658	0.1726799
2572	0	-32.76334	-45.53515	12.77182	0.01195699	0.02593047	0.01639901	0.003884689	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.000789371	0.03943101	0.016399	0.011957	0.0259305	0.05428647	0.01454084
2573	1	-34.59379	-45.81722	11.22343	0.02790515	0.02359039	0.01773053	0.1226927	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.00148279	0.02981592	0.0177305	0.0279052	0.0235904	0.06922607	0.02141956
2574	0	-32.10498	-44.39919	12.29421	0.01496377	0.01414501	0.04027574	0.00632953	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.00562221	0.0386167	0.0402757	0.0149638	0.014145	0.06938452	0.08102977
2575	1	-37.24356	-47.983	10.73944	0.02217758	0.03534293	0.005435721	0.1984231	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.00679501	0.02164155	0.00543572	0.0221776	0.0353429	0.06295623	0.1079323
2576	0	-33.28983	-45.02102	11.73119	0.04645797	0.03517674	0.0131399	0.003809786	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.024846	0.01986266	0.0131399	0.046458	0.0351767	0.09477461	0.2621583
2577	1	-33.57397	-44.87266	11.29868	0.00346148	0.02087345	0.05223707	0.0789553	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.00119501	0.0435833	0.0522371	0.00346148	0.0208734	0.07657199	0.01560641
2578	0	-34.15295	-45.15924	11.00629	0.005855311	0.06722014	0.04791795	0.003605679	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.0522205	0.01244881	0.047918	0.00585531	0.0672201	0.1209934	0.4315979
2579	1	-35.86614	-47.14226	11.27612	0.008432545	0.02873367	0.05223707	0.05938286	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.0434367	0.02620779	0.0522371	0.00843255	0.0287337	0.08940328	0.4858509
2580	0	-32.58789	-44.49988	11.91199	0.01268539	0.03172812	0.04269308	0.01626612	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.02395	0.01275444	0.0426931	0.0126854	0.0317281	0.08710659	0.2749501
2581	1	-38.25286	-47.79301	9.540147	0.005790375	0.0988542	0.01775021	0.1212399	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.0411992	0.03714675	0.0177502	0.00579037	0.0988542	0.1223948	0.3366091
2582	0	-31.05545	-43.48755	12.4321	0.01714026	0.03172812	0.02451924	0.01546925	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00013967	0.00345677	0.0245192	0.0171403	0.0317281	0.07338762	0.001903184
2583	1	-33.3885	-45.26094	11.87243	0.001496684	0.04877467	0.02239668	0.06484413	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.0120423	0.01224759	0.0223967	0.00149668	0.0487747	0.07266803	0.1657172
2584	0	-32.22153	-44.87176	12.65022	0.03037201	0.01381299	0.02452505	0.009507993	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.0106534	0.001897985	0.024525	0.030372	0.013813	0.06871005	0.1550485
2585	1	-36.21806	-46.7247	10.50663	0.01298396	0.05226961	0.03608678	0.08028176	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.00974913	0.04578533	0.0360868	0.012984	0.0522696	0.1013403	0.09620182
2586	0	-34.99371	-46.55041	11.55671	0.06556096	0.03122048	0.0041544	0.00963009	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.0478661	0.01266548	0.0041544	0.065561	0.0312205	0.1009358	0.4742229
2587	1	-37.35723	-48.02333	10.6661	0.05913342	0.04314525	0.01180714	0.03719579	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.0114427	0.03398244	0.0118071	0.0591334	0.0431453	0.1140858	0.100299
2588	0	-33.40087	-44.88351	11.48263	0.0189773	0.02960246	0.05249902	0.01513522	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.0369664	0.01413097	0.052499	0.0189773	0.0296025	0.1010788	0.3657187
2589	1	-34.78367	-45.86991	11.08623	0.04935446	0.02739732	0.001321936	0.04631827	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.00230225	0.092877	0.00132194	0.0493545	0.0273973	0.07807371	0.02948816
2590	0	-33.60871	-46.25501	12.6463	0.01322288	0.01635268	0.02700235	0.03673658	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.00759169	0.01212956	0.0270024	0.0132229	0.0163527	0.05657791	0.1341811
2591	1	-41.4066	-48.72067	7.314064	0.05073337	0.03934497	0.003672864	0.3158346	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.0189464	0.1526771	0.00367286	0.0507334	0.039345	0.09375121	0.2020922
2592	0	-33.7465	-44.89287	11.14637	0.007623798	0.009333164	0.07525459	0.07779727	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.0118956	0.01218798	0.0752546	0.0076238	0.00933316	0.09221155	0.1290036
2593	1	-37.02895	-46.88288	9.853926	0.02989985	0.02397162	0.02707436	0.04798314	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.0072727	0.2056676	0.0270744	0.0298999	0.0239716	0.08094583	0.08984654
2594	0	-34.87084	-45.63675	10.76592	0.02660273	0.0243699	0.06365174	0.02637554	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.0387041	0.03317558	0.0636517	0.0266027	0.0243699	0.1146244	0.3376606
2595	1	-36.5999	-47.62233	11.02243	0.02893044	0.02397162	0.005410736	0.03741012	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.00315929	0.1685423	0.00541074	0.0289304	0.0239716	0.0583128	0.05417827
2596	0	-38.4999	-47.75657	9.256669	0.03557974	0.03086397	0.04482247	0.1325747	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.0475231	0.08816181	0.0448225	0.0355797	0.030864	0.1112662	0.4271118
2597	1	-36.3238	-46.89213	10.56833	0.03881686	0.02397162	0.01832412	0.07008475	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.0190315	0.1116162	0.0183241	0.0388169	0.0239716	0.0811126	0.234631
2598	0	-38.44413	-50.56032	12.11619	0.01160555	0.02972323	0.0236038	0.03288861	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.0355984	0.04346202	0.0236038	0.0116055	0.0297232	0.06493258	0.5482369
2599	1	-36.05379	-46.99779	10.944	0.01257381	0.06902604	0.02185013	0.0535612	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.0520482	0.02232358	0.0218501	0.0125738	0.069026	0.10345	0.5031238
2600	0	-32.56899	-44.84929	12.2803	0.01611952	0.01687619	0.03686471	0.01867317	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.0107752	0.02620999	0.0368647	0.0161195	0.0168762	0.06986043	0.1542388
2601	1	-34.27762	-45.44442	11.1668	0.02192465	0.04690239	0.02587242	0.06388434	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.0169524	0.01645647	0.0258724	0.0219246	0.0469024	0.09469946	0.1790125
2602	0	-33.16449	-44.68607	11.52158	0.01101686	0.02146567	0.0603623	0.006030058	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0252649	0.0444991	0.0603623	0.0110169	0.0214657	0.09284483	0.2721199
2603	1	-33.27523	-44.83174	11.55651	0.006894637	0.04186993	0.0457551	0.04092659	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.00310356	0.0009928329	0.0457551	0.00689464	0.0418699	0.09451967	0.03283506
2604	0	-34.88529	-47.04233	12.15704	0.01156354	0.006075167	0.0603623	0.006457977	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.0346556	0.02587873	0.0603623	0.0115635	0.00607517	0.078001	0.4442971
2605	1	-33.5428	-45.91674	12.37394	0.01321285	0.01926135	0.0457551	0.009277909	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0311769	0.0006716436	0.0457551	0.0132129	0.0192614	0.07822931	0.3985316
2606	0	-33.91916	-45.49363	11.57447	0.003256002	0.06005108	0.02452951	0.01860701	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.0282083	0.04193546	0.0245295	0.003256	0.0600511	0.08783659	0.3211458
2607	1	-32.22624	-44.54079	12.31455	0.005314035	0.06061886	0.009338596	0.02231693	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.0139696	0.002608605	0.0093386	0.00531403	0.0606189	0.07527149	0.1855892
